award_amount,award_id,awarding_agency,awarding_sub_agency,bd_reasons,bd_score,competitor_subaward_count,competitor_subaward_value,contract_id,description,end_date,extraction_date,is_dod,is_it_services,naics_code,naics_description,pop_city,pop_state,psc_code,psc_description,recipient_name,recipient_uei,source,start_date,subaward_count,subaward_value
669058449.0,CONT_AWD_W31P4Q20F0355_9700_W31P4Q20D0039_9700,Department of Defense,Department of the Army,DoD; $500M+; Active prime,55,0,0,W31P4Q20F0355,IM-SHORAD DIRECTED REQUIREMENT ORDER TO MINIMUM OBLIGATION.,2023-10-31,2026-01-21,True,False,,,,,,,GENERAL DYNAMICS LAND SYSTEMS INC.,HAWKSQF848W7,usaspending,2020-09-30,0,0
667396305.86,CONT_AWD_F3365702C2006_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $500M+; Active prime,55,0,0,F3365702C2006,200204!000014!5700!GU75  !ASC/YFK                         !F3365702C2006  !A!N! !N!                   !20011220!20021231!001447952!001447952!001344142!N!UNITED TECHNOLOGIES CORP      !400 MAIN STREET           !EAST HARTFORD       !CT!06108!76600!099!12!WEST PALM BEACH     !PALM BEACH            !FLORIDA   !+000000073000!N!N!000000073000!AC14!RDTE/AIRCRAFT-DEMO/VALID                          !A1B!AIRCRAFT ENGINES AND SPARES   !3AFB!F-22 RAPTOR                   !921110!E! !1! ! ! ! ! !99990909!B,2010-03-31,2026-01-21,True,False,,,,,,,RTX CORPORATION,QN1BCFY7JDJ5,usaspending,2001-12-20,0,0
663269565.41,CONT_AWD_N0002412C2401_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $500M+; Active prime,55,0,0,N0002412C2401,DETAIL DESIGN AND CONSTRUCTION (DD&C) OF SHIP TO SHORE CONNECTOR,2025-09-29,2026-01-21,True,False,,,,,,,TEXTRON SYSTEMS CORP,WEE9WFHMACH9,usaspending,2012-07-06,0,0
662371899.0,CONT_AWD_N0002412C4311_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $500M+; Active prime,55,0,0,N0002412C4311,SHIP/AVAILABILITY PRODUCT WORK- SEV,2018-06-17,2026-01-21,True,False,,,,,,,BATH IRON WORKS CORPORATION,FREEMCLKFXE3,usaspending,2012-06-18,0,0
662152531.0,CONT_AWD_N0002413C2121_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $500M+; Active prime,55,0,0,N0002413C2121,NAVAL REACTORS,2027-09-30,2026-01-21,True,False,,,,,,,"BECHTEL PLANT MACHINERY, INC.",MTKMVNVK1MH6,usaspending,2012-11-15,0,0
660326034.13,CONT_AWD_HT940219F0008_9700_HT940214D0002_9700,Department of Defense,Defense Health Agency,DoD; $500M+; Active prime,55,0,0,HT940219F0008,TRICARE PHARMACY SERVICES,2020-04-30,2026-01-21,True,False,,,,,,,EXPRESS SCRIPTS INC,QKNTMFZFR6E9,usaspending,2019-04-05,0,0
658869774.17,CONT_AWD_0002_9700_HT940214D0002_9700,Department of Defense,Defense Health Agency,DoD; $500M+; Active prime,55,0,0,0002,IGF::OT::IGF THE CLINS ORDERED ON THIS TASK ORDER REPRESENT OPTION PERIOD 1 (OP1) FOR CONTRACT HT9402-14-D-0002. FUNDING IS OBLIGATED TO SUPPORT PHARMACY SERVICES FOR OP1.,2016-04-30,2026-01-21,True,False,,,,,,,EXPRESS SCRIPTS INC,QKNTMFZFR6E9,usaspending,2015-04-14,0,0
657232793.85,CONT_AWD_M0002702C0001_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $500M+; Active prime,55,0,0,M0002702C0001,,2011-03-31,2026-01-21,True,False,,,,,,,SODEXO MANAGEMENT INC.,VG33D4SQVLE3,usaspending,2002-10-01,0,0
657131949.07,CONT_AWD_0002_9700_M6785407D5030_9700,Department of Defense,Defense Contract Management Agency,DoD; $500M+; Active prime,55,0,0,0002,DELIVERY ORDER CAT I AND CAT II MRAP VEHICLES,2010-02-28,2026-01-21,True,False,,,,,,,BAE SYSTEMS TACTICAL VEHICLE SYSTEMS LP,MJBJKUMUNBY7,usaspending,2007-07-13,0,0
656178858.0,CONT_AWD_N0003024C6001_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $500M+; Active prime,55,0,0,N0003024C6001,TES FY24--SEE NOTE A,2028-09-30,2026-01-21,True,False,,,,,,,"THE CHARLES STARK DRAPER LABORATORY, INC.",GTJHZE4M7YK1,usaspending,2023-10-01,0,0
655531170.06,CONT_AWD_W56HZV09C0532_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $500M+; Active prime,55,0,0,W56HZV09C0532,"191 M1117'S, 38 M1200 KNIGHTS AND 56 TOOL SETS, AWARDED VIA A LETTER CONTRACT",2017-09-30,2026-01-21,True,False,,,,,,,TEXTRON SYSTEMS CORP,WEE9WFHMACH9,usaspending,2009-07-16,0,0
654759358.84,CONT_AWD_0002_9700_W56HZV17DB020_9700,Department of Defense,Department of the Army,DoD; $500M+; Active prime,55,0,0,0002,THIS CONTRACT IS FOR THE PRODUCTION OF DVH A1 ECP STRYKER VEHICLES. THE PURPOSE OF THIS AWARD IS TO ESTABLISH DELIVERY ORDER 0002 AND CALL UP 30 ICVVS IN ORDERING PERIOD 2.,2021-05-31,2026-01-21,True,False,,,,,,,GENERAL DYNAMICS LAND SYSTEMS INC.,HAWKSQF848W7,usaspending,2018-03-22,0,0
653650419.25,CONT_AWD_N0002413C4404_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $500M+; Active prime,55,0,0,N0002413C4404,LHA AND LHD SAN DIEGO SPIRAL II MSMO,2018-09-11,2026-01-21,True,False,,,,,,,NATIONAL STEEL AND SHIPBUILDING COMPANY,Q85KVUK3JBF5,usaspending,2013-09-12,0,0
647401028.76,CONT_AWD_HT940218F0005_9700_HT940214D0002_9700,Department of Defense,Defense Health Agency,DoD; $500M+; Active prime,55,0,0,HT940218F0005,TRICARE PHARMACY SERVICES,2019-04-30,2026-01-21,True,False,,,,,,,EXPRESS SCRIPTS INC,QKNTMFZFR6E9,usaspending,2018-03-22,0,0
646710610.75,CONT_AWD_N0001918C1007_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $500M+; Active prime,55,0,0,N0001918C1007,LRIP LOT 1&2 INTEGRATED LOGISTICS SUPPORT,2026-03-27,2026-01-21,True,False,,,,,,,GENERAL ELECTRIC COMPANY,E3HYKKLT5ZT1,usaspending,2017-11-16,0,0
646642313.98,CONT_AWD_W58RGZ05C0069_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $500M+; Active prime,55,0,0,W58RGZ05C0069,,2014-03-28,2026-01-21,True,False,,,,,,,"GENERAL ATOMICS AERONAUTICAL SYSTEMS, INC.",ZH4NVFG3Z526,usaspending,2004-12-21,0,0
646250325.34,CONT_AWD_0013_9700_W56HZV09D0024_9700,Department of Defense,Department of the Army,DoD; $500M+; Active prime,55,0,0,0013,PURCHASE OF 728 PLS TRUCKS,2013-04-30,2026-01-21,True,False,,,,,,,OSHKOSH DEFENSE LLC,ZMXAHH8M8VL8,usaspending,2009-12-22,0,0
644136942.76,CONT_AWD_B001_9700_SP060011D0482_9700,Department of Defense,Defense Logistics Agency,DoD; $500M+; Active prime,55,0,0,B001,"THIS CONTRACT IS A SUPPLEMENTAL CONTRACT AND THE FULL SOLICITATION NUMBER IS SP0600-10-R-0061-0001  TURBINE FUEL, AVIATION JP5 TURBINE FUEL, AVIATION JP8",2012-03-01,2026-01-21,True,False,,,,,,,EQUILON ENTERPRISES LLC,QELHKA2CHFP5,usaspending,2011-05-13,0,0
639725068.65,CONT_AWD_MDA90602C0013_9700_-NONE-_-NONE-,Department of Defense,Tricare Management Activity,DoD; $500M+; Active prime,55,0,0,MDA90602C0013,"200212!020707!9700!ZD06  !TRICARE SUPPORT OFFICE          !MDA90602C0013  !A!N! !Y!                   !20020909!20070909!173490459!173490459!173490459!N!EXPRESS SCRIPTS, INC          !14000 RIVERPORT DR        !MARYLAND HEIGH      !MO!63043!73000!013!04!TEMPE               !MARICOPA              !ARIZONA   !+000001620000!N!N!000000000000!Q201!GENERAL HEALTH CARE SERVICES                      !S1 !SERVICES                      !1000!NOT DISCERNABLE OR CLASSIFIED !446110!E! !3!A!S! ! !D!20070808!B",2009-11-03,2026-01-21,True,False,,,,,,,EXPRESS SCRIPTS INC,QKNTMFZFR6E9,usaspending,2002-09-09,0,0
633073463.65,CONT_AWD_0047_9700_F3365798D0019_9700,Department of Defense,Department of the Air Force,DoD; $500M+; Active prime,55,0,0,0047,CY08 ROYAL SAUDI AIR FORCE (RSAF) F110-GE-129C(F-15),2013-12-31,2026-01-21,True,False,,,,,,,GENERAL ELECTRIC COMPANY,J1T1FEN3PWX6,usaspending,2007-09-26,0,0
631790382.23,CONT_AWD_0005_9700_W56HZV09D0159_9700,Department of Defense,Department of the Army,DoD; $500M+; Active prime,55,0,0,0005,"ADDING ORDERING YEAR (OY) 04 PROGRAM SUPPORT, 2,517 EACH FAMILY OF MEDIUM TACTICAL VEHICLES (FMTV), AND APPLICABLE FEDERAL RETAIL EXCISE TAX (FRET) TO THE CONTRACT",2016-04-30,2026-01-21,True,False,,,,,,,OSHKOSH DEFENSE LLC,ZMXAHH8M8VL8,usaspending,2012-03-26,0,0
631395545.0,CONT_AWD_N0002423C2203_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $500M+; Active prime,55,0,0,N0002423C2203,T-AGOS 25 CLASS - SHIP 1,2033-09-30,2026-01-21,True,False,,,,,,,"AUSTAL USA, LLC",RG6LJJM6JBS3,usaspending,2023-05-18,0,0
629306796.0,CONT_AWD_DAAB3201C0007_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $500M+; Active prime,55,0,0,DAAB3201C0007,200109!000258!2100!AB32  !USA COMMUNICATIONS-ELECTRONICS  !DAAB3201C0007  !A!N!*!Y!                   !20010327!20060531!030468243!006974133!001216845!N!ITT FEDERAL SERVICES INTERNATI!4410 E  FOUNTAIN BLVD (809!COLORADO SPRIN      !CO!80935!*    !*  !SA!*                   !*                     !S ARABIA  !+000012922860!N!N!000000000000!D399!OTHER ADP & TELECOMMUNICATION SERVICES            !A7 !ELECTRONICS AND COMMUNICATION !1000!NOT DISCERNABLE OR CLASSIFIED !513390!*!*!3! ! ! !*!*!*!B!*!*!A!,2006-09-15,2026-01-21,True,False,,,,,,,VECTRUS SYSTEMS LLC,RRFJZGASZJ41,usaspending,2001-03-27,0,0
626647533.77,CONT_AWD_W52P1J19F0396_9700_W52P1J19D0044_9700,Department of Defense,Department of the Army,DoD; $500M+; Active prime,55,0,0,W52P1J19F0396,LOGISTIC CIVIL AUGMENTATION PROGRAM (LOGCAP) V AWARD FOR NORTHCOM-NTC.,2026-03-11,2026-01-21,True,False,,,,,,,"KBR SERVICES, LLC",YSQMHRS4HSC5,usaspending,2019-04-12,0,0
626435596.6,CONT_AWD_N0001910C0035_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $500M+; Active prime,55,0,0,N0001910C0035,H-1 UPGRADES LOT VII UH-1Y AND AH-1Z AIRCRAFT,2017-10-31,2026-01-21,True,False,,,,,,,BELL TEXTRON INC,N5QUZAYGPKM3,usaspending,2008-06-20,0,0
625043904.99,CONT_AWD_N0002411C4403_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $500M+; Active prime,55,0,0,N0002411C4403,EXECUTION PLANNING CG 61 FY12 SRA,2020-04-30,2026-01-21,True,False,,,,,,,BAE SYSTEMS NORFOLK SHIP REPAIR INC.,ERMDZBE4J8Q9,usaspending,2011-02-23,0,0
624654007.0,CONT_AWD_N0002409C2302_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $500M+; Active prime,55,0,0,N0002409C2302,FY09 LCS RECURRING CONSTRUCTION,2012-07-31,2026-01-21,True,False,,,,,,,BATH IRON WORKS CORPORATION,FREEMCLKFXE3,usaspending,2009-05-01,0,0
621131069.0,CONT_AWD_N0002417C2110_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $500M+; Active prime,55,0,0,N0002417C2110,NAVAL REACTORS,2026-02-28,2026-01-21,True,False,,,,,,,"BECHTEL PLANT MACHINERY, INC.",MTKMVNVK1MH6,usaspending,2016-12-27,0,0
620343963.91,CONT_AWD_N0002412C4323_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $500M+; Active prime,55,0,0,N0002412C4323,SHIP AVAILABILITY WORK-SEVERABLE,2020-01-31,2026-01-21,True,False,,,,,,,HUNTINGTON INGALLS INCORPORATED,C3NLZNSMU254,usaspending,2012-09-14,0,0
617946797.46,CONT_AWD_W56KGU21F0008_9700_W56KGU18D0004_9700,Department of Defense,Department of the Army,DoD; $500M+; Active prime,55,0,0,W56KGU21F0008,"TASK ORDER 4 FOR NSEC FFRDC, INITIAL FUNDING.",2022-12-31,2026-01-21,True,False,,,,,,,THE MITRE CORPORATION,DMHDNDCPWUD1,usaspending,2021-09-23,0,0
615469316.29,CONT_AWD_0086_9700_W56HZV09D0024_9700,Department of Defense,Department of the Army,DoD; $500M+; Active prime,55,0,0,0086,"DELIVERY ORDER 0086 IS FOR THE PROCUREMENT OF 11 DIFFERENT HEAVY EXPANDED MOBILITY TACTICAL TRUCK (HEMTT), PALLETIZED LOAD SYSTEM (PLS), AND HEAVY EQUIPMENT TRANSPORTER (HET) VEHICLE VARIANTS TOTALING 1,882 VEHICLES ORDERED.",2015-09-30,2026-01-21,True,False,,,,,,,OSHKOSH DEFENSE LLC,ZMXAHH8M8VL8,usaspending,2012-12-21,0,0
612744642.0,CONT_AWD_N0002415C2100_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $500M+; Active prime,55,0,0,N0002415C2100,NAVAL REACTORS,2028-09-30,2026-01-21,True,False,,,,,,,"BECHTEL PLANT MACHINERY, INC.",MTKMVNVK1MH6,usaspending,2014-10-22,0,0
611794117.71,CONT_AWD_F3365703C2011_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $500M+; Active prime,55,0,0,F3365703C2011,"200304!000028!5700!GU75 !ASC/YFK !F3365703C2011 !A!N! !N! !20021224!20051230!001447952!835551474!001344142!N!UNITED TECHNOLOGIES CORP !400 MAIN STREET !EAST HARTFORD !CT!06108!22700!003!09!EAST HARTFORD !HARTFORD !CONN !+000005200000!N!N!000005200000!2840!GAS TURBINES AND JET ENGINES, ACFT & COMPS !A1B!AIRCRAFT ENGINES AND SPARES !3AFB!F-22 RAPTOR !921110!E! !3! ! ! ! ! !99990909!B! ! !A! !D!U!J!1!001!N!1G!Z!N!A! ! !N!C!N! ! ! !A!A!A!A!000!A!C!N! ! ! !Y! ! !0001! !",2011-03-31,2026-01-21,True,False,,,,,,,RTX CORPORATION,QN1BCFY7JDJ5,usaspending,2002-12-24,0,0
606342543.49,CONT_AWD_0010_9700_W56HZV13D0008_9700,Department of Defense,Department of the Army,DoD; $500M+; Active prime,55,0,0,0010,"CALL UP OF STRYKER EXCHANGE PROGRAM NONRECURRING ENGINEERING FOR COMMANDER'S VEHICLE, MORTAR CARRIER VEHICLE, RECONNAISSANCE VEHICLE, ANTI-TANK GUIDED MISSILE VEHICLE, FIRE SUPPORT VEHICLE, MEDICAL EVAC VEHICLE AND ENGINEER SQUAD VEHICLE.",2017-08-31,2026-01-21,True,False,,,,,,,GENERAL DYNAMICS LAND SYSTEMS INC.,HAWKSQF848W7,usaspending,2013-03-08,0,0
605979816.0,CONT_AWD_DAAJ0995CA001_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $500M+; Active prime,55,0,0,DAAJ0995CA001,199712!2100!0465!AJ09 !USA AVIATION AND TROOP COMMAND  !DAAJ0995CA001  !A!*!P00019             !19970110!19990930!047800297!006265946!009256819!N!8V613!MCDONNELL DOUGLAS HELICOPTER C!5000 E MC DOWELL RD       !MESA                !AZ!85215!46000!013!04!MESA                !MARICOPA              !ARIZONA   !0001!+000030600000!N!N!000000000000!1520!AIRCRAFT ROTARY WING                              !A1A!AIRFRAMES AND SPARES          !1AIC!APACHE (AH-64) ADV ATTACK     !3728!3!*!*!C!B!B!*!D !N!J!1!0,2006-08-24,2026-01-21,True,False,,,,,,,MCDONNELL DOUGLAS HELICOPTER COMPANY,MY47WV32XFM1,usaspending,1997-01-10,0,0
605212398.0,CONT_AWD_N0002416C2107_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $500M+; Active prime,55,0,0,N0002416C2107,NAVAL REACTORS,2030-09-30,2026-01-21,True,False,,,,,,,"BECHTEL PLANT MACHINERY, INC.",MTKMVNVK1MH6,usaspending,2015-11-20,0,0
602835146.0,CONT_AWD_N0002424C2124_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $500M+; Active prime,55,0,0,N0002424C2124,CONTINUATION CONTRACT TO N00024-19-C-2125,2028-11-30,2026-01-21,True,False,,,,,,,ELECTRIC BOAT CORPORATION,E7BEKJ4V9528,usaspending,2024-09-12,0,0
602335158.0,CONT_AWD_W56HZV11CC002_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $500M+; Active prime,55,0,0,W56HZV11CC002,TECHNOLOGY DEVELOPMENT PHASE OF THE GROUND COMBAT VEHICLE.,2014-06-04,2026-01-21,True,False,,,,,,,GENERAL DYNAMICS LAND SYSTEMS INC.,HAWKSQF848W7,usaspending,2011-08-18,0,0
600210577.37,CONT_AWD_N0001910C0015_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $500M+; Active prime,55,0,0,N0001910C0015,H-1 UPGRADES LOT 8 AAC FOR LONG LEAD PARTS,2016-03-10,2026-01-21,True,False,,,,,,,BELL TEXTRON INC,N5QUZAYGPKM3,usaspending,2010-02-05,0,0
599543584.5,CONT_AWD_0044_9700_DAAA0902D0007_9700,Department of Defense,Department of the Army,DoD; $500M+; Active prime,55,0,0,0044,"200311!000841!2100!AA09  !U.S. ARMY INDUSTRIAL OPERATIONS !DAAA0902D0007  !A!N! !Y!0044               !20030724!20120131!016111226!016111226!964409007!N!BROWN & ROOT SERVICES, A DIVIS!4100 CLINTON DRIVE        !HOUSTON             !TX!77020!35000!201!48!HOUSTON             !HARRIS                !TEXAS     !+000170000000!N!N!000000000000!AD23!RDTE/SERVICES-ADV TECH DEV                        !S1 !SERVICES                      !1000!NOT DISCERNABLE OR CLASSIFIED !561210!E! !5!B!S! ! ! !99990909!B",2012-09-30,2026-01-21,True,False,,,,,,,"KBR SERVICES, LLC",YSQMHRS4HSC5,usaspending,2003-07-24,0,0
596572982.0,CONT_AWD_N0001909C0069_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $500M+; Active prime,55,0,0,N0001909C0069,ARC-210 FY10-13 PRODUCTION,2017-09-06,2026-01-21,True,False,,,,,,,"ROCKWELL COLLINS, INC.",J4Q3HP6NHK47,usaspending,2009-09-28,0,0
596421854.0,CONT_AWD_N0002414C2101_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $500M+; Active prime,55,0,0,N0002414C2101,NAVAL REACTORS,2028-09-30,2026-01-21,True,False,,,,,,,"BECHTEL PLANT MACHINERY, INC.",MTKMVNVK1MH6,usaspending,2014-01-14,0,0
594932062.0,CONT_AWD_N0002408C2118_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $500M+; Active prime,55,0,0,N0002408C2118,FY08 S9G COMPONENTS,2022-09-30,2026-01-21,True,False,,,,,,,"BECHTEL PLANT MACHINERY, INC.",MTKMVNVK1MH6,usaspending,2007-10-16,0,0
594824815.17,CONT_AWD_0002_9700_W52P1J07D0009_9700,Department of Defense,Department of the Army,DoD; $500M+; Active prime,55,0,0,0002,"IRAQ CLSS, TTM & POSTAL OPERATIONS",2011-12-31,2026-01-21,True,False,,,,,,,"KBR SERVICES, LLC",YSQMHRS4HSC5,usaspending,2010-02-26,0,0
592468557.0,CONT_AWD_N0002412C2107_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $500M+; Active prime,55,0,0,N0002412C2107,NAVAL REACTORS,2027-09-30,2026-01-21,True,False,,,,,,,"BECHTEL PLANT MACHINERY, INC.",MTKMVNVK1MH6,usaspending,2012-02-06,0,0
591897755.0,CONT_AWD_N0001924C0042_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $500M+; Active prime,55,0,0,N0001924C0042,F135 ECU RISK REDUCTION DESIGN,2028-03-31,2026-01-21,True,False,,,,,,,RTX CORPORATION,QN1BCFY7JDJ5,usaspending,2024-09-30,0,0
590245136.53,CONT_AWD_N6833504C0167_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $500M+; Active prime,55,0,0,N6833504C0167,"200411!001061!1700!A8050 !NAVAL AIR WARFARE CENTER, AIRCRA!N6833504C0167 !A!N! !N! ! !20040402!20090403!067638957!067638957!859181984!N!GENERAL ATOMICS !3550 GENERAL ATOMICS COURT!SAN DIEGO !CA!92121!37800!029!34!LAKEHURST AIR ENGINE!OCEAN !NEW JERSEY!+000016000000!N!N!000145621824!1710!AIRCRAFT LANDING EQUIPMENT !A1C!OTHER AIRCRAFT EQUIPMENT !223 !CVN(X) !541710!A!A!3! ! ! ! ! !99990909!B! ! !A! !A!N!R!2!002!N!1G!A!N!Z! ! !N!C!N! ! ! !Z!B!A!A!000!A!B!N! ! ! !Y! ! !0001! !",2021-03-31,2026-01-21,True,False,,,,,,,GENERAL ATOMICS,TVRYQ3N3B8H5,usaspending,2004-04-02,0,0
589286737.72,CONT_AWD_W91RUS21C0001_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $500M+; Active prime,55,0,0,W91RUS21C0001,"OPERATIONS, MAINTENANCE, AND DEFENSE OF ARMY COMMUNICATIONS (OMDAC) IN SOUTHWEST ASIA AND CENTRAL ASIA IN SUPPORT OF THE UNITED STATES NETWORK ENTERPRISE COMMAND (NETCOM).",2026-04-30,2026-01-21,True,False,,,,,,,VECTRUS SYSTEMS LLC,RRFJZGASZJ41,usaspending,2020-12-27,0,0
585996657.0,CONT_AWD_N0002416C2227_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $500M+; Active prime,55,0,0,N0002416C2227,EXPEDITIONARY MOBILE BASE (ESB) HULL 5,2021-12-20,2026-01-21,True,False,,,,,,,NATIONAL STEEL AND SHIPBUILDING COMPANY,Q85KVUK3JBF5,usaspending,2016-05-31,0,0
584907378.51,CONT_AWD_M0002702C0002_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $500M+; Active prime,55,0,0,M0002702C0002,,2011-12-28,2026-01-21,True,False,,,,,,,SODEXO MANAGEMENT INC.,VG33D4SQVLE3,usaspending,2002-11-01,0,0
584786924.42,CONT_AWD_FA857722C0001_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $500M+; Active prime,55,0,0,FA857722C0001,MQ-9 REAPER CONTRACTOR LOGISTICS SUPPORT AND SERVICES,2026-09-01,2026-01-21,True,False,,,,,,,"GENERAL ATOMICS AERONAUTICAL SYSTEMS, INC.",ZH4NVFG3Z526,usaspending,2022-01-01,0,0
584277278.6,CONT_AWD_N0002405C4403_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $500M+; Active prime,55,0,0,N0002405C4403,,2016-07-11,2026-01-21,True,False,,,,,,,BAE SYSTEMS NORFOLK SHIP REPAIR INC.,ERMDZBE4J8Q9,usaspending,2004-12-22,0,0
584168760.46,CONT_AWD_N0003007C0001_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $500M+; Active prime,55,0,0,N0003007C0001,ENGINEERING SERVICES,2012-12-31,2026-01-21,True,False,,,,,,,"THE CHARLES STARK DRAPER LABORATORY, INC.",GTJHZE4M7YK1,usaspending,2006-11-22,0,0
583464964.25,CONT_AWD_W56KGU20F0009_9700_W56KGU18D0004_9700,Department of Defense,Department of the Army,DoD; $500M+; Active prime,55,0,0,W56KGU20F0009,"TASK ORDER 3 FOR NSEC FFRDC, INITIAL FUNDING AND PWS.",2021-12-31,2026-01-21,True,False,,,,,,,THE MITRE CORPORATION,DMHDNDCPWUD1,usaspending,2020-09-25,0,0
583045232.56,CONT_AWD_0036_9700_W56HZV09D0024_9700,Department of Defense,Department of the Army,DoD; $500M+; Active prime,55,0,0,0036,"PURCHASE OF 1,274 HEMTT TRUCKS, 452 RECAP HEMTT TRUCKS AND 98 PLS TRAILERS",2013-12-31,2026-01-21,True,False,,,,,,,OSHKOSH DEFENSE LLC,ZMXAHH8M8VL8,usaspending,2010-06-29,0,0
580247501.17,CONT_AWD_W56HZV23F0294_9700_W56HZV23D0008_9700,Department of Defense,Department of the Army,DoD; $500M+; Active prime,55,0,0,W56HZV23F0294,JOINT LIGHT TACTICAL VEHCILE (JLTV) FAMILY OF VEHICLES PRICED DELIVERY ORDER FOR 513 TRUCKS AND 273 TRAILERS TO SUPPORT UKRAINE TRANCHE PRESIDENTIAL DRAWDOWN.,2028-02-28,2026-01-21,True,False,,,,,,,AM GENERAL LLC,NWM1JWVDA853,usaspending,2023-05-24,0,0
580196692.62,CONT_AWD_0010_9700_W52P1J07D0009_9700,Department of Defense,Department of the Army,DoD; $500M+; Active prime,55,0,0,0010,IGF::OT::IGF  LOGCAP BASE LIFE SUPPORT SERVICES FOR THE EUCOM AREA OF RESPONSIBILITY.,2021-09-29,2026-01-21,True,False,,,,,,,"KBR SERVICES, LLC",YSQMHRS4HSC5,usaspending,2015-08-14,0,0
577040763.0,CONT_AWD_N0002499C2900_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $500M+; Active prime,55,0,0,N0002499C2900,200511!000154!1700!N62789!SUPERVISOR SHIPBUILDING CONVERSI!N0002499C2900  !A!N! !N!6105         !1A    !20050829!20040131!963737366!963737366!001381284!N!ELECTRIC BOAT CORPORATION     !75 EASTERN POINT RD       !GROTON              !CT!06340!34180!011!09!GROTON              !NEW LONDON            !CONN      !+000002380000!N!N!000000000000!AC33!RDTE/SHIPS-ADV TECH DEV                           !A3 !SHIPS                               !258 !SSN 21                        !336611!E! !3! ! !J! ! !202,2015-05-18,2026-01-21,True,False,,,,,,,ELECTRIC BOAT CORPORATION,E7BEKJ4V9528,usaspending,1999-05-28,0,0
576160621.03,CONT_AWD_B001_9700_SP060013D0485_9700,Department of Defense,Defense Logistics Agency,DoD; $500M+; Active prime,55,0,0,B001,CONTRACT AWARD OF F76 AND JP8,2016-07-30,2026-01-21,True,False,,,,,,,MOTOR OIL (HELLAS) CORINTH REFINERIES S.A.,HPBTLPA2JR77,usaspending,2013-06-28,0,0
575059980.0,CONT_AWD_N0002417C2120_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $500M+; Active prime,55,0,0,N0002417C2120,NAVAL REACTORS,2026-09-30,2026-01-21,True,False,,,,,,,"BECHTEL PLANT MACHINERY, INC.",MTKMVNVK1MH6,usaspending,2016-11-09,0,0
