hts10,description_long,description_short,minyear,maxyear,mincid,maxcid,quantity_1,quantity_2,sitc,end_use_import,end_use_export,ag_code,sic,naics,hitech,flow
0304.89.1015,"PICKEREL FILLETS, SKINNED, FROZEN BLOCKS OVER 4.5 KG EACH, TO BE MINCED, GROUND OR CUT INTO PIECES OF UNIFORM WEIGHTS AND DIMENSIONS","PICKEREL FILLETS, SKINNED, FROZEN BLOCKS GT 4.5 KG",2012,2019,2015-06-01,2019-03-01,Mixed,NA,03440,01000,NA,1,NA,114111,00,Import
0304.89.1020,"SAUGER FILLETS, SKINNED, FROZEN BLOCKS OVER 4.5 KG EACH, TO BE MINCED, GROUND OR CUT INTO PIECES OF UNIFORM WEIGHTS AND DIMENSIONS","SAUGER FILLETS, SKINNED, FROZEN BLOCKS GT 4.5 KG",2012,2019,2015-06-01,2019-03-01,Mixed,NA,03440,01000,NA,1,NA,114111,00,Import
0304.89.1025,"ATLANTIC OCEAN PERCH (ROSEFISH) FILLETS, SKINNED, BLOCKS WEIGHING OVER 4.5 KG, TO BE MINCED, GROUND OR CUT INTO PIECES OF UNIFORM WEIGHTS & DIMENSIONS",ATL OCEAN PERCH FILLET SKINND FRZN BLOCK GT 4.5 KG,2012,2019,2015-06-01,2019-03-01,Mixed,NA,03440,01000,NA,1,NA,114111,00,Import
0304.89.1030,"OCEAN PERCH FILLETS, SKINNED, FROZEN BLOCKS WEIGHING OVER 4.5 KG EACH, TO BE MINCED, GROUND OR CUT INTO PIECES OF UNIFORM WEIGHTS & DIMENSIONS, NESOI",OCEAN PERCH FILLET SKIN FRZN BLOCK GT 4.5 KG NESOI,2012,2019,2015-06-01,2019-03-01,Mixed,NA,03440,01000,NA,1,NA,114111,00,Import
0304.89.1035,"PERCH FILLETS, SKINNED & FROZEN IN BLOCKS EACH GT 4.5 KG, TO BE MINCED, GROUND OR CUT INTO PIECES OF UNIFORM WEIGHT & DIMENSION NESOI",PERCH FILLET SKIN FRZ BLCKS 4.5 KG TO BE CUT NESOI,2012,2019,2015-06-01,2019-03-01,Mixed,NA,03440,01000,NA,1,NA,114111,00,Import
0304.89.1090,"FISH FILLETS, SKINNED, FROZEN BLOCKS WEIGHING OVER 4.5 KG EACH, TO BE MINCED, GROUND OR CUT INTO PIECES OF UNIFORM WEIGHTS AND DIMENSIONS, NESOI","FISH FILLETS, SKINNED, FRZN BLOCKS GT 4.5 KG NESOI",2012,2019,2015-06-01,2019-03-01,Mixed,NA,03440,01000,NA,1,NA,114111,00,Import
0304.89.5003,"YELLOW PERCH FILLETS, FROZEN, NESOI","YELLOW PERCH FILLETS, FROZEN, NESOI",2012,2019,2015-06-01,2019-03-01,Mixed,NA,03440,01000,NA,1,NA,114111,00,Import
0304.89.5006,"PIKE PERCH (INCLUDING YELLOW PIKE) FILLETS, FROZEN, NESOI","PIKE PERCH (INC YELLOW PIKE) FILLETS, FROZEN NESOI",2012,2019,2015-06-01,2019-03-01,Mixed,NA,03440,01000,NA,1,NA,114111,00,Import
0304.89.5009,"PERCH FILLETS, FROZEN, FRESHWATER, NESOI","PERCH FILLETS, FROZEN, FRESHWATER, NESOI",2012,2019,2015-06-01,2019-03-01,Mixed,NA,03440,01000,NA,1,NA,114111,00,Import
0304.89.5015,"PICKEREL FILLETS, FROZEN, NESOI","PICKEREL FILLETS, FROZEN, NESOI",2012,2019,2015-06-01,2019-03-01,Mixed,NA,03440,01000,NA,1,NA,114111,00,Import
0304.89.5020,"PIKE FILLETS, FROZEN, NESOI","PIKE FILLETS, FROZEN, NESOI",2012,2019,2015-06-01,2019-03-01,Mixed,NA,03440,01000,NA,1,NA,114111,00,Import
0304.89.5025,"SAUGER FILLETS, FROZEN, NESOI","SAUGER FILLETS, FROZEN, NESOI",2012,2019,2015-06-01,2019-03-01,Mixed,NA,03440,01000,NA,1,NA,114111,00,Import
0304.89.5030,"FRESHWATER FISH FILLETS, FROZEN, NESOI","FRESHWATER FISH FILLETS, FROZEN, NESOI",2012,2019,2015-06-01,2019-03-01,Mixed,NA,03440,01000,NA,1,NA,114111,00,Import
0304.89.5035,"ATLANTIC OCEAN PERCH (ROSEFISH) FILLETS, FROZEN, NESOI",ATLANTIC OCEAN PERCH (ROSEFISH) FILLETS FRZN NESOI,2012,2019,2015-06-01,2019-03-01,Mixed,NA,03440,01000,NA,1,NA,114111,00,Import
0304.89.5040,"OCEAN PERCH FILLETS, FROZEN, EXCEPT ATLANTIC OCEAN PERCH, NESOI","OCEAN PERCH FILLETS, FROZEN, EXC ATLANTIC, NESOI",2012,2019,2015-06-01,2019-03-01,Mixed,NA,03440,01000,NA,1,NA,114111,00,Import
0304.89.5045,"OCEAN CATFISH (WOLF FISH) FILLETS, FROZEN, NESOI","OCEAN CATFISH (WOLF FISH) FILLETS, FROZEN, NESOI",2012,2019,2015-06-01,2019-03-01,Mixed,NA,03440,01000,NA,1,NA,114111,00,Import
0304.89.5050,"ORANGE ROUGHY (HOPLOSTETHUS ATLANTICUS) FILLETS, FROZEN, NESOI","ORANGE ROUGHY FILLETS, FROZEN, NESOI",2012,2019,2015-06-01,2019-03-01,Mixed,NA,03440,01000,NA,1,NA,114111,00,Import
0304.89.5055,"DOLPHIN FISH (MAHI MAHI; CORYPHAENA SPP.) FILLETS, FROZEN, NESOI","DOLPHIN FISH (MAHI MAHI) FILLETS, FROZEN, NESOI",2012,2019,2015-06-01,2019-03-01,Mixed,NA,03440,01000,NA,1,NA,114111,00,Import
0304.89.5060,"CUSK FILLETS, FROZEN, NESOI","CUSK FILLETS, FROZEN, NESOI",2012,2019,2015-06-01,2019-03-01,Mixed,NA,03440,01000,NA,1,NA,114111,00,Import
0304.89.5090,"FISH FILLETS, FROZEN, NESOI","FISH FILLETS, FROZEN, NESOI",2012,2016,2015-06-01,2018-06-01,Mixed,NA,03440,01000,NA,1,NA,114111,00,Import
0304.89.5091,"FISH FILLETS, FROZEN, NESOI","FISH FILLETS, FROZEN, NESOI",2017,2019,2018-06-01,2019-03-01,Mixed,NA,03440,01000,NA,1,NA,114111,00,Import
0304.90.0000,"OTHER FISH MEAT, NESOI, EXCLUDING FISH STEAKS, FROZEN","OTH FISH MEAT, NESOI, EXCEPT FISH STEAKS, FROZEN",1989,1990,1994-07-01,1994-07-01,Mixed,NA,03455,NA,01000,1,0912,NA,NA,Export
0304.90.1000,"FISH MEAT IN BULK OR IN IMMEDIATE CONTAINERS WEIGHING WITH THEIR CONTENTS OVER 6.8 KG EACH, FROZEN","FISH MEAT IN BULK OR CONTAINERS OVER 6.8KG, FROZEN",1989,1989,1993-07-01,1993-07-01,Mixed,NA,03455,01000,NA,1,0912,NA,NA,Import
0304.90.1002,NA,NA,1992,1994,1997-06-01,1999-06-01,Mixed,NA,03455,01000,01000,1,0912,NA,NA,Both
0304.90.1003,NA,NA,1995,2006,2000-06-01,2007-02-01,Mixed,NA,03455,01000,01000,1,0912,114111,00,Both
0304.90.1004,NA,NA,1995,2006,2000-06-01,2007-02-01,Mixed,NA,03455,01000,01000,1,0912,114111,00,Both
0304.90.1005,NA,NA,1992,2006,1997-06-01,2007-02-01,Mixed,NA,03455,01000,01000,1,0912,114111,00,Both
0304.90.1009,NA,NA,1992,2006,1997-06-01,2007-02-01,Mixed,NA,03455,01000,01000,1,0912,114111,00,Both
0304.90.1011,"COD MEAT, MINCED, IN BULK OR IN IMMEDIATE CONTAINERS WEIGHING WITH THEIR CONTENTS OVER 6.8 KG EACH, FROZEN",COD MEAT MINCED IN BULK OR CONTAINERS OV 6.8KG FRZ,1990,1991,1994-07-01,1996-06-01,Mixed,NA,03455,01000,NA,1,0912,NA,NA,Import
0304.90.1012,NA,NA,1990,2006,1994-07-01,2007-02-01,Mixed,NA,03455,01000,NA,1,0912,114111,00,Import
0304.90.1020,NA,NA,1990,2006,1994-07-01,2007-02-01,Mixed,NA,03455,01000,NA,1,0912,114111,00,Import
0304.90.1040,"POLLOCK MEAT IN BULK OR IN IMMEDIATE CONTAINERS WEIGHING WITH THEIR CONTENTS OVER 6.8 KG EACH, FROZEN",POLLOCK MEAT IN BULK OR CONTAINERS OVER 6.8KG FRZN,1990,1990,1994-07-01,1994-07-01,Mixed,NA,03455,01000,NA,1,0912,NA,NA,Import
0304.90.1044,"POLLOCK MEAT, MINCED, IN BULK OR IN IMMEDIATE CONTAINERS WEIGHING WITH THEIR CONTENTS OVER 6.8 KG EACH, FROZEN",POLLOCK MEAT MINCED BULK OR CONTAINRS OV6.8KG FRZN,1990,1991,1994-07-01,1996-06-01,Mixed,NA,03455,01000,NA,1,0912,NA,NA,Import
0304.90.1048,NA,NA,1990,2006,1994-07-01,2007-02-01,Mixed,NA,03455,01000,NA,1,0912,114111,00,Import
0304.90.1050,NA,NA,1990,2006,1994-07-01,2007-02-01,Mixed,NA,03455,01000,NA,1,0912,114111,00,Import
0304.90.1060,NA,NA,1990,2006,1994-07-01,2007-02-01,Mixed,NA,03455,01000,NA,1,0912,114111,00,Import
0304.90.1070,NA,NA,1990,2006,1994-07-01,2007-02-01,Mixed,NA,03455,01000,NA,1,0912,114111,00,Import
0304.90.1082,NA,NA,1990,2006,1994-07-01,2007-02-01,Mixed,NA,03455,01000,NA,1,0912,114111,00,Import
0304.90.1083,NA,NA,1990,2006,1994-07-01,2007-02-01,Mixed,NA,03455,01000,NA,1,0912,114111,00,Import
0304.90.1084,NA,NA,1990,2006,1994-07-01,2007-02-01,Mixed,NA,03455,01000,NA,1,0912,114111,00,Import
0304.90.1089,NA,NA,1990,2006,1994-07-01,2007-02-01,Mixed,NA,03455,01000,NA,1,0912,114111,00,Import
0304.90.4000,"MINCED POLLOCK MEAT, FROZEN","MINCED POLLOCK MEAT, FROZEN",1991,1991,1996-06-01,1996-06-01,Mixed,NA,03455,NA,01000,1,0912,NA,NA,Export
0304.90.8500,"OTHER FISH MEAT, NESOI, EXCLUDING FISH STEAKS, FROZEN","OTH FISH MEAT, NESOI, EXCEPT FISH STEAKS, FROZEN",1991,1991,1996-06-01,1996-06-01,Mixed,NA,03455,NA,01000,1,0912,NA,NA,Export
0304.90.8700,"OTHER FISH MEAT, NESOI, EXCLUDING FISH STEAKS OR MINCED, FROZEN","FISH MEAT NESOI, EX FISH STEAKS OR MINCED, FROZEN",1992,2006,1997-06-01,2007-02-01,Mixed,NA,03455,NA,01000,1,0912,114111,00,Export
0304.90.9000,"FISH MEAT, FROZEN, NESOI","FISH MEAT, FROZEN, NESOI",1989,1989,1993-07-01,1993-07-01,Mixed,NA,03455,01000,NA,1,0912,NA,NA,Import
0304.90.9091,NA,NA,1990,2006,1994-07-01,2007-02-01,Mixed,NA,03455,01000,NA,1,0912,114111,00,Import
0304.90.9092,NA,NA,1990,2006,1994-07-01,2007-02-01,Mixed,NA,03455,01000,NA,1,0912,114111,00,Import
0304.91.0000,"SWORDFISH (XIPHIAS GLADIUS) MEAT, FROZEN, NESOI","SWORDFISH (XIPHIAS GLADIUS) MEAT, FROZEN, NESOI",2007,2019,2008-02-01,2019-03-01,Mixed,NA,03455,NA,01000,1,NA,114111,00,Export
0304.91.1000,"SWORDFISH, FROZEN, IN BULK OR IN IMMEDIATE CONTAINERS WEIGHING WITH THEIR CONTENTS OVER 6.8 KG EACH","SWORDFISH, FRZN, IN BULK/CONTAINRS GT 6.8KG",2007,2019,2008-02-01,2019-03-01,Mixed,NA,03455,01000,NA,1,NA,114111,00,Import
0304.91.9000,"SWORDFISH, FROZEN, NESOI","SWORDFISH, FROZEN, NESOI",2007,2019,2008-02-01,2019-03-01,Mixed,NA,03455,01000,NA,1,NA,114111,00,Import
0304.92.0000,"TOOTHFISH (DISSOSTICHUS SPP), MEAT, FROZEN, NESOI","TOOTHFISH (DISSOSTICHUS SPP), MEAT, FROZEN, NESOI",2007,2019,2008-02-01,2019-03-01,Mixed,NA,03455,NA,01000,1,NA,114111,00,Export
0304.92.1000,"TOOTHFISH, FROZEN, IN BULK OR IN IMMEDIATE CONTAINERS WEIGHING WITH THEIR CONTENTS OVER 6.8 KG EACH","TOOTHFISH, FRZN, IN BULK/CONTAINRS GT 6.8KG,",2007,2019,2008-02-01,2019-03-01,Mixed,NA,03455,01000,NA,1,NA,114111,00,Import
0304.92.9000,"TOOTHFISH, FROZEN, NESOI","TOOTHFISH, FROZEN, NESOI",2007,2019,2008-02-01,2019-03-01,Mixed,NA,03455,01000,NA,1,NA,114111,00,Import
0304.93.0000,"TILAPIAS, CATFISH, CARP, EELS, NILE PERCH AND SNAKEHEADS, FROZEN, NESOI","TILAPIAS/CAT/CARP/EELS/NILE PERCH/SNAKEHEAD,FZ,NES",2012,2019,2015-06-01,2019-03-01,Mixed,NA,03455,NA,01000,1,NA,114111,00,Export
0304.93.1005,"TILAPIA, CATFISH, CARP, EELS, NILE PERCH, SNAKEHEAD SURIMI, MINCED, FROZEN,IN BULK OR IN IMMEDIATE CONTAINERS  WITH THEIR CONTENTS OVER 6.8 KG EACH","TILAPIA ETC.,SURIMI, MINCED,FZ,BULK/CONT GT 6.8 KG",2012,2019,2015-06-01,2019-03-01,Mixed,NA,03455,01000,NA,1,NA,114111,00,Import
0304.93.1010,"TILAPIA, CATFISH, CARP, EELS, NILE PERCH & SNAKEHEADS MINCED (NOT SURIMI), FROZEN, IN BULK OR CONTAINERS WEIGHING W. THEIR CONTENTS OVER 6.8 KG EACH","TILAPIA,ETC, MINCED FZ, BULK/CONT GT 6.8 KG EA,NES",2012,2019,2015-06-01,2019-03-01,Mixed,NA,03455,01000,NA,1,NA,114111,00,Import
0304.93.1090,"TILAPIA, CATFISH, CARP, EELS, NILE PERCH & SKHD MEAT, FROZEN, IN BULK OR IN IMMEDIATE CONTAINERS WEIGHING WITH THEIR CONTENTS OVER 6.8 KG EACH, NESOI","TILAPIA, ETC,MEAT, FRZN, IN BULK/CNTR GT 6.8KG",2012,2019,2015-06-01,2019-03-01,Mixed,NA,03455,01000,NA,1,NA,114111,00,Import
0304.93.9000,"TILAPIA, CATFISH, CARP, EELS, NILE PERCH AND SNAKEHEAD FISH MEAT, FROZEN, NESOI","TILAPIA, CATFISH, CARP, EEL MEAT, FROZEN, NESOI",2012,2019,2015-06-01,2019-03-01,Mixed,NA,03455,01000,NA,1,NA,114111,00,Import
0304.94.0000,"ALASKA POLLOCK, FROZEN, NESOI","ALASKA POLLOCK, FROZEN, NESOI",2012,2019,2015-06-01,2019-03-01,Mixed,NA,03455,NA,01000,1,NA,114111,00,Export
0304.94.1005,"SURIMI OF ALASKA POLLOCK, FROZEN, IN BULK OR IN IMMEDIATE CONTAINERS WEIGHING WITH THEIR CONTENTS OVER 6.8 KG EACH",SURIMI ALASKA POLLOCK FZ BULK/CONTAIN GT 6.8 KG EA,2012,2019,2015-06-01,2019-03-01,Mixed,NA,03455,01000,NA,1,NA,114111,00,Import
0304.94.1010,"ALASKA POLLOCK MINCED (OTHER THAN SURIMI), FROZEN, IN BULK OR IN IMMEDIATE CONTAINERS WEIGHING WITH THEIR CONTENTS OVER 6.8 KG EACH","AK POLLOCK MINCED FZ, BULK/CONT GT 6.8 KG EA,NES",2012,2019,2015-06-01,2019-03-01,Mixed,NA,03455,01000,NA,1,NA,114111,00,Import
0304.94.1090,"ALASKA POLLOCK MEAT, FROZEN, IN BULK OR IN IMMEDIATE CONTAINERS WEIGHING WITH THEIR CONTENTS OVER 6.8 KG EACH, NOT MINCED",AK POLLOCK FRZN IN BULK/CONTAINRS GT 6.8KG NESOI,2012,2019,2015-06-01,2019-03-01,Mixed,NA,03455,01000,NA,1,NA,114111,00,Import
0304.94.9000,"ALASKA POLLOCK MEAT, FROZEN, NESOI","AK POLLOCK MEAT,FRZN, NESOI",2012,2019,2015-06-01,2019-03-01,Mixed,NA,03455,01000,NA,1,NA,114111,00,Import
0304.95.0000,"MEAT OF FISH OF THE FAMILIES BREGMACEROTIDAE,EUCLICHTHYIDAE, GADIDAE,MACROURIDAE, MELANONIDAE,MERLUCCIIDAE, MORIDAE & MURAENOLEPIDIDAE, FZ, NESOI","FISH MEAT OF FAMILIES BREGMACEROTIDAE, ETC.,FZ,NES",2012,2019,2015-06-01,2019-03-01,Mixed,NA,03455,NA,01000,1,NA,114111,00,Export
0304.95.1005,"FISH OF FAMILIES BREGMACEROTIDAE, ETC., SURIMI, FZ, IN BULK OR IN IMMEDIATE CONTAINERS WEIGHING WITH THEIR CONTENTS OVER 6.8 KG EACH","FISH OF FAM BRE.ETC,SURIMI, FZ, BLK/CONT GT 6.8 KG",2012,2019,2015-06-01,2019-03-01,Mixed,NA,03455,01000,NA,1,NA,114111,00,Import
0304.95.1010,"COD MEAT, MINCED, FROZEN, IN BULK OR IN IMMEDIATE CONTAINERS WEIGHING WITH THEIR CONTENTS OVER 6.8 KG EACH","COD MEAT MINCED FZ, BULK/CONTRS GT 6.8 KG EA",2012,2019,2015-06-01,2019-03-01,Mixed,NA,03455,01000,NA,1,NA,114111,00,Import
0304.95.1015,"FISH OF FAMILIES BREGMACEROTIDAE, EUCLICHTHYIDAE, ETC. MINCED, FROZEN, IN BULK OR IN CONTAINERS WEIGHING WITH THEIR CONTENTS OVER 6.8 KG EACH, NESOI","FISH OF BREG. ETC. MINCED FZ, BULK/CONTR GT 6.8 KG",2012,2019,2015-06-01,2019-03-01,Mixed,NA,03455,01000,NA,1,NA,114111,00,Import
0304.95.1020,"COD MEAT, FROZEN, IN BULK OR IN IMMEDIATE CONTAINERS WEIGHING WITH THEIR CONTENTS OVER 6.8 KG EACH, NOT MINCED","COD MEAT, FRZN, IN BULK/CONTAINRS GT 6.8 KG, NESOI",2012,2019,2015-06-01,2019-03-01,Mixed,NA,03455,01000,NA,1,NA,114111,00,Import
0304.95.1025,"HADDOCK MEAT, FROZEN,  IN BULK OR IN IMMEDIATE CONTAINERS WEIGHING WITH THEIR CONTENTS OVER 6.8 KG EACH, NOT MINCED",HADDOCK MEAT FRZN IN BULK/CONTAINRS GT 6.8KG NESOI,2012,2019,2015-06-01,2019-03-01,Mixed,NA,03455,01000,NA,1,NA,114111,00,Import
0304.95.1030,"POLLOCK MEAT, FROZEN, IN BULK OR IN IMMEDIATE CONTAINERS WEIGHING WITH THEIR CONTENTS OVER 6.8 KG EACH, NOT MINCED",POLLOCK MEAT FRZN IN BULK/CONTAINRS GT 6.8KG NESOI,2012,2019,2015-06-01,2019-03-01,Mixed,NA,03455,01000,NA,1,NA,114111,00,Import
0304.95.1090,"FISH OF FAMILIES BREGMACEROTIDAE, EUCLICHTHYIDAE, ETC. NOT MINCED,FROZEN,IN BULK OR IN CONTAINERS WEIGHING WITH THEIR CONTENTS OVER 6.8 KG EACH, NESOI","FISH OF BREG. ETC. FZ, BULK/CONTR GT 6.8 KG, NESOI",2012,2019,2015-06-01,2019-03-01,Mixed,NA,03455,01000,NA,1,NA,114111,00,Import
0304.95.9000,"FISH MEAT OF FAMILIES BREGMACEROTIDAE, EUCLICHTHYIDAE, GADIDAE, MACROURIDAE, MELANONIDAE, MERLUCCIIDAE, MORIDAE AND MURAENONLEPIDIDAE, FROZEN, NESOI","FISH MEAT,FRZN,OF FAMILIES BREGMACEROTIDEA,ETC,NES",2012,2019,2015-06-01,2019-03-01,Mixed,NA,03455,01000,NA,1,NA,114111,00,Import
0304.96.0000,"DOGFISH AND OTHER SHARKS, FROZEN, NESOI","DOGFISH AND OTHER SHARKS, FROZEN, NESOI",2017,2019,2018-06-01,2019-03-01,Mixed,NA,03455,01000,01000,1,NA,114111,00,Both
0304.97.0000,"RAY AND SKATES (RAJIDAE), FROZEN, NESOI","RAY AND SKATES (RAJIDAE), FROZEN, NESOI",2017,2019,2018-06-01,2019-03-01,Mixed,NA,03455,01000,01000,1,NA,114111,00,Both
0304.99.1003,NA,SURIMI ALASKA POLLOCK FZ BULK/CONTAIN GT 6.8 KG EA,2007,2011,2008-02-01,2014-06-01,Mixed,NA,03455,01000,01000,1,NA,114111,00,Both
0304.99.1004,"SURIMI, FROZEN, IN BULK OR IN IMMEDIATE CONTAINERS WEIGHING WITH THEIR CONTENTS OVER 6.8 KG EACH, EXCEPT ALASKA POLLOCK","SURIMI, FROZEN, BULK/CONTAINERS GT 6.8 KG EA NESOI",2007,2011,2008-02-01,2014-06-01,Mixed,NA,03455,01000,01000,1,NA,114111,00,Both
0304.99.1005,NA,NA,2007,2011,2008-02-01,2014-06-01,Mixed,NA,03455,01000,01000,1,NA,114111,00,Both
0304.99.1009,NA,NA,2007,2011,2008-02-01,2014-06-01,Mixed,NA,03455,01000,01000,1,NA,114111,00,Both
0304.99.1012,"COD MEAT, FROZEN, IN BULK OR IN IMMEDIATE CONTAINERS WEIGHING WITH THEIR CONTENTS OVER 6.8 KG EACH, NOT MINCED","COD MEAT, FRZN, IN BULK/CONTAINRS GT 6.8 KG, NESOI",2007,2011,2008-02-01,2014-06-01,Mixed,NA,03455,01000,NA,1,NA,114111,00,Import
0304.99.1020,"HADDOCK MEAT, FROZEN,  IN BULK OR IN IMMEDIATE CONTAINERS WEIGHING WITH THEIR CONTENTS OVER 6.8 KG EACH, NOT MINCED",HADDOCK MEAT FRZN IN BULK/CONTAINRS GT 6.8KG NESOI,2007,2011,2008-02-01,2014-06-01,Mixed,NA,03455,01000,NA,1,NA,114111,00,Import
0304.99.1030,"SURIMI OF ALASKA POLLOCK (THERAGRA CHALCOGRAMMS), FROZEN","SURIMI OF ALASKA POLLOCK, FROZEN",2008,2011,2009-02-01,2014-06-01,Mixed,NA,03455,NA,01000,1,NA,114111,00,Export
0304.99.1040,"SURIMI, FROZEN, NESOI","SURIMI, FROZEN, NESOI",2008,2011,2009-02-01,2014-06-01,Mixed,NA,03455,NA,01000,1,NA,114111,00,Export
0304.99.1048,"POLLOCK MEAT, FROZEN, IN BULK OR IN IMMEDIATE CONTAINERS WEIGHING WITH THEIR CONTENTS OVER 6.8 KG EACH, NOT MINCED",POLLOCK MEAT FRZN IN BULK/CONTAINRS GT 6.8KG NESOI,2007,2011,2008-02-01,2014-06-01,Mixed,NA,03455,01000,NA,1,NA,114111,00,Import
0304.99.1050,"SOLE MEAT, FROZEN, IN BULK OR IN IMMEDIATE CONTAINERS WEIGHING WITH THEIR CONTENTS OVER 6.8 KG EACH, NOT MINCED","SOLE MEAT, FRZN, IN BULK/CONTAINRS GT 6.8KG, NESOI",2007,2011,2008-02-01,2014-06-01,Mixed,NA,03455,01000,NA,1,NA,114111,00,Import
0304.99.1060,"GREENLAND TURBOT (GREENLAND HALIBUT, REINHARDTIUS HIPPOGLOSSOIDES) MEAT, FROZEN, IN BULK OR IMMEDIATE CONTAINERS WEIGHNG W/ CONTENTS OVER 6.8KG, NESOI",GRENLND TURBOT (HALIBUT) MEAT FZ BULK/CONTAINR ETC,2007,2011,2008-02-01,2014-06-01,Mixed,NA,03455,01000,NA,1,NA,114111,00,Import
0304.99.1070,"OCEAN PERCH MEAT, FROZEN, IN BULK OR IMMEDIATE CONTAINERS WEIGHNG W/ CONTENTS OVER 6.8KG, NOT MINCED",OCEAN PERCH MEAT FZ BULK/CONTAINR GT 6.8KG NESOI,2007,2011,2008-02-01,2014-06-01,Mixed,NA,03455,01000,NA,1,NA,114111,00,Import
0304.99.1075,"COD MEAT, MINCED, FROZEN, NESOI","COD MEAT, MINCED, FROZEN, NESOI",2008,2011,2009-02-01,2014-06-01,Mixed,NA,03455,NA,01000,1,NA,114111,00,Export
0304.99.1082,"PIKE MEAT, FROZEN, IN BULK OR IN IMMEDIATE CONTAINERS WEIGHING WITH THEIR CONTENTS OVER 6.8 KG EACH, NOT MINCED","PIKE MEAT, FRZN, IN BULK/CONTAINRS GT 6.8KG, NESOI",2007,2011,2008-02-01,2014-06-01,Mixed,NA,03455,01000,NA,1,NA,114111,00,Import
0304.99.1083,"WHITEFISH MEAT, FROZEN, IN BULK OR IN IMMEDIATE CONTAINERS WEIGHING WITH THEIR CONTENTS OVER 6.8 KG EACH, NOT MINCED",WHITEFISH MEAT FZ IN BULK/CONTAINRS GT 6.8KG NESOI,2007,2011,2008-02-01,2014-06-01,Mixed,NA,03455,01000,NA,1,NA,114111,00,Import
0304.99.1084,"FRESH-WATER FISH MEAT, FROZEN, IN BULK OR IN IMMEDIATE CONTAINERS WEIGHING WITH THEIR CONTENTS OVER 6.8 KG EACH, NOT MINCED",FRSH-WATR FISH MEAT FZ BULK/CONTAIN GT 6.8KG NESOI,2007,2011,2008-02-01,2014-06-01,Mixed,NA,03455,01000,NA,1,NA,114111,00,Import
0304.99.1085,"FISH MEAT MINCED, FROZEN, NESOI","FISH MEAT MINCED, FROZEN, NESOI",2008,2011,2009-02-01,2014-06-01,Mixed,NA,03455,NA,01000,1,NA,114111,00,Export
0304.99.1090,NA,"TUNA, FRZN, IN BULK/CONTAINRS GT 6.8KG, NESOI",2007,2011,2008-02-01,2014-06-01,Mixed,NA,03455,01000,01000,1,NA,114111,00,Both
0304.99.1094,"OTHER FISH MEAT, FROZEN, IN BULK OR IN IMMEDIATE CONTAINERS WEIGHING WITH THEIR CONTENTS OVER 6.8 KG EACH, NESOI","OTHR FISHMEAT, FRZN, IN BULK/CNTRS GT 6.8KG, NESOI",2007,2011,2008-02-01,2014-06-01,Mixed,NA,03455,01000,NA,1,NA,114111,00,Import
0304.99.1104,"SURIMI, FROZEN, IN BULK OR IN IMMEDIATE CONTAINERS WEIGHING WITH THEIR CONTENTS OVER 6.8 KG EACH, EXCEPT ALASKA POLLOCK, NESOI","SURIMI, FROZEN, BULK/CONTAINERS GT 6.8 KG EA NESOI",2012,2019,2015-06-01,2019-03-01,Mixed,NA,03455,01000,NA,1,NA,114111,00,Import
0304.99.1109,"FISH MEAT MINCED, FROZEN, IN BULK OR IN IMMEDIATE CONTAINERS WEIGHING WITH THEIR CONTENTS OVER 6.8 KG EACH","FISH MEAT MINCED FZ, BULK/CONTR GT 6.8 KG EA NESOI",2012,2019,2015-06-01,2019-03-01,Mixed,NA,03455,01000,NA,1,NA,114111,00,Import
0304.99.1130,"SURIMI OF ALASKA POLLOCK (THERAGRA CHALCOGRAMMA), FROZEN","SURIMI OF ALASKA POLLOCK, FROZEN",2012,2019,2015-06-01,2019-03-01,Mixed,NA,03455,NA,01000,1,NA,114111,00,Export
0304.99.1140,"SURIMI, FROZEN, NESOI","SURIMI, FROZEN, NESOI",2012,2019,2015-06-01,2019-03-01,Mixed,NA,03455,NA,01000,1,NA,114111,00,Export
0304.99.1150,"SOLE MEAT, FROZEN, IN BULK OR IN IMMEDIATE CONTAINERS WEIGHING WITH THEIR CONTENTS OVER 6.8 KG EACH, NOT MINCED","SOLE MEAT, FRZN, IN BULK/CONTAINRS GT 6.8KG, NESOI",2012,2019,2015-06-01,2019-03-01,Mixed,NA,03455,01000,NA,1,NA,114111,00,Import
0304.99.1160,"GREENLAND TURBOT (GREENLAND HALIBUT, REINHARDTIUS HIPPOGLOSSOIDES) MEAT, FROZEN, IN BULK OR IMMEDIATE CONTAINERS WEIGHNG W/ CONTENTS OVER 6.8KG, NESOI",GRENLND TURBOT (HALIBUT) MEAT FZ BULK/CONTAINR ETC,2012,2019,2015-06-01,2019-03-01,Mixed,NA,03455,01000,NA,1,NA,114111,00,Import
0304.99.1170,"OCEAN PERCH MEAT, FROZEN, IN BULK OR IMMEDIATE CONTAINERS WEIGHNG W/ CONTENTS OVER 6.8KG, NOT MINCED",OCEAN PERCH MEAT FZ BULK/CONTAINR GT 6.8KG NESOI,2012,2019,2015-06-01,2019-03-01,Mixed,NA,03455,01000,NA,1,NA,114111,00,Import
0304.99.1175,"COD MEAT, MINCED, FROZEN, NESOI","COD MEAT, MINCED, FROZEN, NESOI",2012,2019,2015-06-01,2019-03-01,Mixed,NA,03455,NA,01000,1,NA,114111,00,Export
