Record_Type,Date,Client,Job_ID,Job_Title,Candidate,Status,Recruiter,Salesperson,Department,Contact_Name,Notes
Submission,09/25/2025,SAIC,#8878,FSE,Richard Lebenson,Placed,Vince Casey,Colton Scurry,Atlanta,,
Submission,09/26/2025,Northrop Grumman,#9178,Help Desk,Kossi Nodjo,Client Submission,Tanner Windom,Colton Scurry,Atlanta,,
Submission,09/26/2025,SAIC,#8878,FSE,CHRISTOPHER SCHMIDT,Client Submission,Derek Todd,Colton Scurry,Atlanta,,
Submission,09/30/2025,Northrop Grumman,#8513,All Source Intel Analyst,CHRISTOPHER AMADOR,Client Submission,Ryan Whitmire,Colton Scurry,Atlanta,,
Submission,09/30/2025,Northrop Grumman,#8513,All Source Intel Analyst,Richard McGinthy,Interview Scheduled,Vince Casey,Colton Scurry,Atlanta,,
Submission,09/30/2025,SAIC,#8878,FSE,Quran Warren,Client Submission,Derek Todd,Colton Scurry,Atlanta,,
Submission,09/30/2025,Northrop Grumman,#9213,Full Stack Developer,Eric Lowry,Client Submission,Jackson Buice,Colton Scurry,Atlanta,,
Submission,09/30/2025,Northrop Grumman,#9213,Full Stack Developer,David Graffeo,Client Submission,Jackson Buice,Colton Scurry,Atlanta,,
Submission,10/01/2025,Northrop Grumman,#8513,All Source Intel Analyst,Zach Edgin,Client Submission,Tanner Windom,Colton Scurry,Atlanta,,
Submission,10/01/2025,Northrop Grumman,#9213,Full Stack Developer,Jeffrey Hanrahan,Client Submission,Brad Glaser,Colton Scurry,Atlanta,,
Submission,10/01/2025,Northrop Grumman,#9213,Full Stack Developer,Mason Flannery,Client Submission,Jackson Denson,Colton Scurry,Atlanta,,
Submission,10/01/2025,Northrop Grumman,#9213,Full Stack Developer,PRAGAT WAGLE,Client Submission,Zach Adauto,Colton Scurry,Atlanta,,
Submission,10/01/2025,Northrop Grumman,#8513,All Source Intel Analyst,Sean Jones,Client Submission,Tanner Windom,Colton Scurry,Atlanta,,
Submission,10/02/2025,Northrop Grumman,#8513,All Source Intel Analyst,Garrett Gallaher,Client Submission,Brad Glaser,Colton Scurry,Atlanta,,
Submission,10/02/2025,Northrop Grumman,#8513,All Source Intel Analyst,Pablo Barragan,Client Submission,Brad Glaser,Colton Scurry,Atlanta,,
Submission,10/02/2025,Northrop Grumman,#9213,Full Stack Developer,Hunter Hicks,Client Submission,Jackson Denson,Colton Scurry,Atlanta,,
Submission,10/02/2025,Northrop Grumman,#9213,Full Stack Developer,Alexander Elliott,Interview Scheduled,Zach Adauto,Colton Scurry,Atlanta,,
Submission,10/02/2025,Northrop Grumman,#9213,Full Stack Developer,JAKE OAKLEY,Client Submission,Zach Adauto,Colton Scurry,Atlanta,,
Submission,10/02/2025,Northrop Grumman,#8513,All Source Intel Analyst,Michaela Wilson,Client Submission,Vince Casey,Colton Scurry,Atlanta,,
Submission,10/02/2025,Northrop Grumman,#8513,All Source Intel Analyst,Anthony Streichert,Client Submission,Vince Casey,Colton Scurry,Atlanta,,
Submission,10/03/2025,Northrop Grumman,#9213,Full Stack Developer,Jordan Deeds,Client Submission,Zach Adauto,Colton Scurry,Atlanta,,
Submission,10/03/2025,SAIC,#8878,FSE,Hugo Olivares,Client Submission,Derek Todd,Colton Scurry,Atlanta,,
Submission,10/03/2025,SAIC,#8878,FSE,Sean Morris,Client Submission,Derek Todd,Colton Scurry,Atlanta,,
Submission,10/03/2025,Northrop Grumman,#9213,Full Stack Developer,Jonathan Sandoval,Client Submission,Zach Adauto,Colton Scurry,Atlanta,,
Submission,10/03/2025,Northrop Grumman,#8513,All Source Intel Analyst,James Jones,Client Submission,Brad Glaser,Colton Scurry,Atlanta,,
Submission,10/03/2025,Northrop Grumman,#8513,All Source Intel Analyst,JONATHAN RIVERA,Client Submission,Ben Moser,Colton Scurry,Atlanta,,
Submission,10/05/2025,Northrop Grumman,#9213,Full Stack Developer,Edward Kolis,Client Submission,Colt Clark,Colton Scurry,Atlanta,,
Submission,10/05/2025,Northrop Grumman,#9213,Full Stack Developer,DAVID CALONDIS,Client Submission,Colt Clark,Colton Scurry,Atlanta,,
Submission,10/06/2025,Northrop Grumman,#9213,Full Stack Developer,Bradley Oster,Interview Scheduled,Zach Adauto,Colton Scurry,Atlanta,,
Submission,10/06/2025,Northrop Grumman,#9213,Full Stack Developer,Franklin Adae,Placed,Zach Adauto,Colton Scurry,Atlanta,,
Submission,10/07/2025,Northrop Grumman,#9213,Full Stack Developer,Avery Howard,Placed,Vince Casey,Colton Scurry,Atlanta,,
Submission,10/07/2025,Northrop Grumman,#9213,Full Stack Developer,Alice Leininger,Client Submission,Zach Adauto,Colton Scurry,Atlanta,,
Submission,10/07/2025,Northrop Grumman,#9213,Full Stack Developer,Richard Dulin,Client Submission,Zach Adauto,Colton Scurry,Atlanta,,
Submission,10/07/2025,Northrop Grumman,#8513,All Source Intel Analyst,Vince Casey,Interview Scheduled,,Colton Scurry,Atlanta,,
Submission,10/08/2025,Northrop Grumman,#8513,All Source Intel Analyst,PATRICK FLANNIGAN,Client Submission,Vince Casey,Colton Scurry,Atlanta,,
Submission,10/10/2025,Northrop Grumman,#9213,Full Stack Developer,Maison Arroyo,Client Submission,Colt Clark,Colton Scurry,Atlanta,,
Submission,10/10/2025,Northrop Grumman,#9213,Full Stack Developer,EMILY PERAZA,Client Submission,Colt Clark,Colton Scurry,Atlanta,,
Submission,10/12/2025,Northrop Grumman,#9213,Full Stack Developer,Dylan Bailey,Client Submission,Colt Clark,Colton Scurry,Atlanta,,
Submission,10/15/2025,Northrop Grumman,#9213,Full Stack Developer,Mark Lauber,Client Submission,Vince Casey,Colton Scurry,Atlanta,,
Submission,10/15/2025,Northrop Grumman,#9213,Full Stack Developer,Jay Stewart,Client Submission,Vince Casey,Colton Scurry,Atlanta,,
Submission,10/17/2025,SAIC,#8878,FSE,MICHAEL PALMA,Client Submission,Derek Todd,Colton Scurry,Atlanta,,
Submission,10/21/2025,Northrop Grumman,#9194,Systems Engineer,Kevin Dunaway,Client Submission,Charlie Padilla,Colton Scurry,Atlanta,,
Submission,10/29/2025,Northrop Grumman,#9194,Systems Engineer,Michael Richards,Client Submission,Vince Casey,Colton Scurry,Atlanta,,
Submission,10/30/2025,Northrop Grumman,#9284,Software Engineer,Benjamin Barrett,Client Submission,Garrett Seckler,Colton Scurry,Atlanta,,
Submission,10/31/2025,SAIC,#8407,Electrical Engineer,ROGER TOMKINS,Client Submission,Tanner Windom,Colton Scurry,Atlanta,,
Submission,10/31/2025,Northrop Grumman,#9194,Systems Engineer,Elizabeth Snyder,Placed,Leo Garrity,Colton Scurry,Atlanta,,
Submission,11/05/2025,Northrop Grumman,#9284,Software Engineer,Natasha Clark,Client Submission,,Colton Scurry,Atlanta,,
Submission,11/06/2025,Northrop Grumman,#8513,All Source Intel Analyst,Michael Hartel,Client Submission,Vince Casey,Colton Scurry,Atlanta,,
Submission,11/06/2025,GDIT,#8557,community engagement specialist,Alexandria Favors,Placed,Jacob Burke,Colton Scurry,Atlanta,,
Submission,11/07/2025,GDIT,#8557,community engagement specialist,Deronta Creed,Interview Scheduled,Vince Casey,Colton Scurry,Atlanta,,
Submission,11/10/2025,GDIT,#8557,community engagement specialist,Jessica Hewett,Client Submission,Vince Casey,Colton Scurry,Atlanta,,
Submission,11/11/2025,Northrop Grumman,#9194,Systems Engineer,BRETT NALEZINSKI,Placed,Vince Casey,Colton Scurry,Atlanta,,
Submission,12/04/2025,Northrop Grumman,#8520,Systems Engineer,Benjamin Smid,Client Submission,Vince Casey,Colton Scurry,Atlanta,,
Submission,12/04/2025,Northrop Grumman,#8520,Systems Engineer,MEICO HSIAO,Client Submission,Vince Casey,Colton Scurry,Atlanta,,
Submission,12/05/2025,Northrop Grumman,#8520,Systems Engineer,William Carr,Interview Scheduled,Vince Casey,Colton Scurry,Atlanta,,
Submission,12/05/2025,Northrop Grumman,#8520,Systems Engineer,RICK FULTZ,Client Submission,Jackson Buice,Colton Scurry,Atlanta,,
Submission,12/18/2025,Northrop Grumman,#8520,Systems Engineer,Alex Santana,Interview Scheduled,Vince Casey,Colton Scurry,Atlanta,,
Submission,01/05/2026,Northrop Grumman,#9196,Model Based System Engineer,Zachary Wise,Interview Scheduled,Jackson Buice,Colton Scurry,Atlanta,,
Submission,01/06/2026,Northrop Grumman,#8842,System Administrator,CODY PASCUAL,Client Submission,Vince Casey,Colton Scurry,Atlanta,,
Submission,01/06/2026,Northrop Grumman,#9196,Model Based System Engineer,Prithvijeet Shaha,Client Submission,Vince Casey,Colton Scurry,Atlanta,,
Submission,01/06/2026,Northrop Grumman,#8842,System Administrator,KEN BLATTMAN,Client Submission,Vince Casey,Colton Scurry,Atlanta,,
Submission,01/08/2026,Northrop Grumman,#9364,Sys Admin,JOSEPH PORTER,Interview Scheduled,Vince Casey,Colton Scurry,Atlanta,,
Submission,01/13/2026,Northrop Grumman,#9196,Model Based System Engineer,Ethan Gaston,Interview Scheduled,Natasha Clark,Colton Scurry,Atlanta,,
Submission,01/13/2026,Northrop Grumman,#9364,Sys Admin,Tyler Powers,Client Submission,Vince Casey,Colton Scurry,Atlanta,,
Submission,01/13/2026,Northrop Grumman,#9364,Sys Admin,Austin Pethtel,Client Submission,Vince Casey,Colton Scurry,Atlanta,,
Submission,01/14/2026,Northrop Grumman,#9364,Sys Admin,Blake Amond,Client Submission,Vince Casey,Colton Scurry,Atlanta,,
Submission,01/21/2026,Northrop Grumman,#9364,Sys Admin,Jauhn Schneck,Client Submission,Ryan Whitmire,Colton Scurry,Atlanta,,
Submission,01/07/2025,GDIT,#8557,community engagement specialist,Alexandria Favors,Placed,,Colton Scurry,Atlanta,,
Submission,01/15/2025,Northrop Grumman,#8513,All Source Intel Analyst,Joshua Taggart,Interview Scheduled,,Colton Scurry,Atlanta,,
Submission,01/20/2025,Northrop Grumman,#8544,Devops Engineer,Joseph Luster,Interview Scheduled,,Colton Scurry,Atlanta,,
Submission,01/20/2025,SAIC,#8575,INFOSEC,Shaliek Tarpley,Placed,,Colton Scurry,Atlanta,,
Submission,01/22/2025,Northrop Grumman,#8376,Devops Engineer,Joshua Pyron,Interview Scheduled,,Colton Scurry,Atlanta,,
Submission,01/23/2025,Northrop Grumman,#8513,All Source Intel Analyst,Joseph Rotherham,Interview Scheduled,,Colton Scurry,Atlanta,,
Submission,02/06/2025,Northrop Grumman,#8513,All Source Intel Analyst,Daniel Chain,Placed,,Colton Scurry,Atlanta,,
Submission,02/13/2025,Northrop Grumman,#8513,All Source Intel Analyst,Brittany Barnes,Placed,,Colton Scurry,Atlanta,,
Submission,03/20/2025,Northrop Grumman,#8376,Devops Engineer,Drew Haker,Interview Scheduled,,Colton Scurry,Atlanta,,
Submission,04/04/2025,,#8535,Sr Network Engineer,Theodore Trubetskoy,Interview Scheduled,Cisco Systems,Colton Scurry,Atlanta,,
Submission,04/21/2025,Northrop Grumman,#8520,Systems Engineer,Thomas Shanahan,Interview Scheduled,,Colton Scurry,Atlanta,,
Submission,04/29/2025,SAIC,#8575,INFOSEC,KEITH MOORE,Interview Scheduled,,Colton Scurry,Atlanta,,
Submission,05/05/2025,,#8535,Sr Network Engineer,Joseph Salmond,Interview Scheduled,Cisco Systems,Colton Scurry,Atlanta,,
Submission,05/06/2025,,#8535,Sr Network Engineer,Carson Nguyen,Interview Scheduled,Cisco Systems,Colton Scurry,Atlanta,,
Submission,05/08/2025,Northrop Grumman,#8842,System Administrator,ANDREW FARMER,Interview Scheduled,,Colton Scurry,Atlanta,,
Submission,05/08/2025,Northrop Grumman,#8842,System Administrator,Juan Mendoza,Interview Scheduled,,Colton Scurry,Atlanta,,
Submission,05/09/2025,,#8535,Sr Network Engineer,Chisom Ahunanya,Interview Scheduled,Cisco Systems,Colton Scurry,Atlanta,,
Submission,05/09/2025,,#8535,Sr Network Engineer,Michael Ofori,Interview Scheduled,Cisco Systems,Colton Scurry,Atlanta,,
Submission,05/12/2025,SAIC,#8575,INFOSEC,Diana Merchant,Interview Scheduled,,Colton Scurry,Atlanta,,
Submission,05/13/2025,,#8535,Sr Network Engineer,Carson Nguyen,Interview Scheduled,Cisco Systems,Colton Scurry,Atlanta,,
Submission,05/14/2025,Northrop Grumman,#8842,System Administrator,MARVIN MARTIN,Interview Scheduled,,Colton Scurry,Atlanta,,
Submission,05/20/2025,SAIC,#8407,Electrical Engineer,Kaidan Campbell,Interview Scheduled,,Colton Scurry,Atlanta,,
Submission,05/20/2025,,#8535,Sr Network Engineer,Carson Nguyen,Interview Scheduled,Cisco Systems,Colton Scurry,Atlanta,,
Submission,05/20/2025,Northrop Grumman,#8842,System Administrator,JAVIAN MARTIN,Interview Scheduled,,Colton Scurry,Atlanta,,
Submission,05/27/2025,Northrop Grumman,#8544,Devops Engineer,Craig Kveen,Interview Scheduled,,Colton Scurry,Atlanta,,
Submission,05/30/2025,SAIC,#8407,Electrical Engineer,Wayne Matabar,Interview Scheduled,,Colton Scurry,Atlanta,,
Submission,05/30/2025,SAIC,#8407,Electrical Engineer,Timothy Daniels,Interview Scheduled,,Colton Scurry,Atlanta,,
Submission,06/03/2025,,#8535,Sr Network Engineer,Yves Nomel,Interview Scheduled,Cisco Systems,Colton Scurry,Atlanta,,
Submission,06/04/2025,SAIC,#8575,INFOSEC,ROYCE MORTON,Placed,,Colton Scurry,Atlanta,,
Submission,06/04/2025,SAIC,#8878,FSE,WALTER MAYS,Placed,,Colton Scurry,Atlanta,,
Submission,06/05/2025,Northrop Grumman,#8513,All Source Intel Analyst,Randy Gearhart,Placed,,Colton Scurry,Atlanta,,
Submission,06/09/2025,SAIC,#8878,FSE,Steven Rodriguez,Client Submission,,Colton Scurry,Atlanta,,
Submission,06/09/2025,SAIC,#8878,FSE,Zackary Denney,Interview Scheduled,,Colton Scurry,Atlanta,,
Submission,06/10/2025,,#8251,Windows Systems Administrator,Omar Williams,Placed,Lockheed Martin,Colton Scurry,Atlanta,,
Submission,06/10/2025,,#8251,Windows Systems Administrator,CHORDARYUS BILLINGSLEY,Interview Scheduled,Lockheed Martin,Colton Scurry,Atlanta,,
Submission,06/16/2025,SAIC,#8878,FSE,WILLIAM ROGERS,Interview Scheduled,,Colton Scurry,Atlanta,,
Submission,06/16/2025,SAIC,#8878,FSE,Austin Brassfield,Interview Scheduled,,Colton Scurry,Atlanta,,
Submission,07/25/2025,SAIC,#8878,FSE,Enrique Quinones,Placed,,Colton Scurry,Atlanta,,
Submission,08/07/2025,SAIC,#8878,FSE,Beau Jenkins,Interview Scheduled,,Colton Scurry,Atlanta,,
Submission,08/22/2025,SAIC,#8878,FSE,David Garcia,Interview Scheduled,,Colton Scurry,Atlanta,,
Submission,09/16/2025,Northrop Grumman,#9173,ISSO,Daniel Wright,Interview Scheduled,,Colton Scurry,Atlanta,,
Submission,09/17/2025,Northrop Grumman,#8513,All Source Intel Analyst,Seth Coyle,Interview Scheduled,,Colton Scurry,Atlanta,,
Submission,09/17/2025,Northrop Grumman,#8513,All Source Intel Analyst,Zachary Baird,Placed,,Colton Scurry,Atlanta,,
Submission,09/17/2025,Northrop Grumman,#8513,All Source Intel Analyst,ROBERT BROTZ,Placed,,Colton Scurry,Atlanta,,
Submission,09/22/2025,Northrop Grumman,#8513,All Source Intel Analyst,Gerald Butler,Interview Scheduled,,Colton Scurry,Atlanta,,
Submission,09/22/2025,SAIC,#9192,SSR,Jason Mabon,Placed,,Colton Scurry,Atlanta,,
Submission,09/23/2025,Northrop Grumman,#9173,ISSO,Dalton Ballard,Interview Scheduled,,Colton Scurry,Atlanta,,
Submission,09/25/2025,,#8251,Windows Systems Administrator,Jacob Berryman,Placed,Lockheed Martin,Colton Scurry,Atlanta,,
Submission,09/26/2025,SAIC,#8878,FSE,Richard Lebenson,Placed,,Colton Scurry,Atlanta,,
Submission,09/30/2025,Northrop Grumman,#9173,ISSO,Caleb Bischoff-Niese,Placed,,Colton Scurry,Atlanta,,
Submission,10/07/2025,Northrop Grumman,#9213,Full Stack Developer,Alexander Elliott,Interview Scheduled,,Colton Scurry,Atlanta,,
Submission,10/08/2025,Northrop Grumman,#8513,All Source Intel Analyst,Colton Scurry,Interview Scheduled,,,Atlanta,,
Submission,10/08/2025,Northrop Grumman,#9213,Full Stack Developer,Avery Howard,Placed,,Colton Scurry,Atlanta,,
Submission,10/08/2025,Northrop Grumman,#8513,All Source Intel Analyst,Richard McGinthy,Interview Scheduled,,Colton Scurry,Atlanta,,
Submission,10/08/2025,Northrop Grumman,#8513,All Source Intel Analyst,Neil Grigg,Interview Scheduled,,Colton Scurry,Atlanta,,
Submission,10/09/2025,Northrop Grumman,#9213,Full Stack Developer,Franklin Adae,Placed,,Colton Scurry,Atlanta,,
Submission,10/15/2025,Northrop Grumman,#9213,Full Stack Developer,Bradley Oster,Interview Scheduled,,Colton Scurry,Atlanta,,
Submission,10/30/2025,SAIC,#8407,Electrical Engineer,ROGER TOMKINS,Client Submission,,Colton Scurry,Atlanta,,
Submission,11/12/2025,GDIT,#8557,community engagement specialist,Deronta Creed,Interview Scheduled,,Colton Scurry,Atlanta,,
Submission,11/12/2025,Northrop Grumman,#9067,Systems Engineer,Kevin Dunaway,Interview Scheduled,,Colton Scurry,Atlanta,,
Submission,11/17/2025,Northrop Grumman,#9194,Systems Engineer,BRETT NALEZINSKI,Placed,,Colton Scurry,Atlanta,,
Submission,12/15/2025,Northrop Grumman,#8520,Systems Engineer,William Carr,Interview Scheduled,,Colton Scurry,Atlanta,,
Submission,12/18/2025,Northrop Grumman,#8520,Systems Engineer,Alex Santana,Interview Scheduled,,Colton Scurry,Atlanta,,
Submission,01/05/2026,Northrop Grumman,#9194,Systems Engineer,Elizabeth Snyder,Placed,,Colton Scurry,Atlanta,,
Submission,01/06/2026,Northrop Grumman,#9196,Model Based System Engineer,Zachary Wise,Interview Scheduled,,Colton Scurry,Atlanta,,
Submission,01/14/2026,Northrop Grumman,#9196,Model Based System Engineer,Ethan Gaston,Interview Scheduled,,Colton Scurry,Atlanta,,
Submission,01/16/2026,Northrop Grumman,#9364,Sys Admin,JOSEPH PORTER,Interview Scheduled,,Colton Scurry,Atlanta,,
Submission,01/09/2025,,#8575,INFOSEC,Contract To Hire,Placed,,Colton Scurry,Atlanta,,
Submission,02/25/2025,,#8680,ESL Systems Engineer,Contract To Hire,Placed,,Colton Scurry,Atlanta,,
Submission,05/13/2025,,#8878,FSE,Contract To Hire,Placed,,Colton Scurry,Atlanta,,
Submission,09/09/2025,,#9173,ISSO,Contract To Hire,Placed,,Colton Scurry,Atlanta,,
Submission,09/18/2025,,#9194,Systems Engineer,Contract To Hire,Placed,,Colton Scurry,Atlanta,,
Submission,09/30/2025,,#9213,Full Stack Developer,Contract To Hire,Placed,,Colton Scurry,Atlanta,,
Submission,01/02/2025,Northrop Grumman,#8513,All Source Intel Analyst,JAXON ROMINE,Client Submission,Vince Casey,Colton Scurry,Atlanta,,
Submission,01/07/2025,GDIT,#8557,community engagement specialist,Valerie Winrow,Placed,Garrison Pirkle,Colton Scurry,Atlanta,,
Submission,01/07/2025,GDIT,#8557,community engagement specialist,Alexandria Favors,Placed,Jacob Burke,Colton Scurry,Atlanta,,
Submission,01/12/2025,Northrop Grumman,#8513,All Source Intel Analyst,Matthew Palmer,Client Submission,Vince Casey,Colton Scurry,Atlanta,,
Submission,01/12/2025,Northrop Grumman,#8513,All Source Intel Analyst,EVAN KNIGHT,Client Submission,Vince Casey,Colton Scurry,Atlanta,,
Submission,01/13/2025,Northrop Grumman,#8513,All Source Intel Analyst,Justin Pennella,Client Submission,Vince Casey,Colton Scurry,Atlanta,,
Submission,01/14/2025,Northrop Grumman,#8513,All Source Intel Analyst,Joshua Taggart,Interview Scheduled,Vince Casey,Colton Scurry,Atlanta,,
Submission,01/14/2025,Northrop Grumman,#8520,Systems Engineer,SEAN MILLER,Client Submission,Jackson Buice,Colton Scurry,Atlanta,,
Submission,01/14/2025,Northrop Grumman,#8513,All Source Intel Analyst,Jay Ritchie,Client Submission,Vince Casey,Colton Scurry,Atlanta,,
Submission,01/15/2025,SAIC,#8575,INFOSEC,Earl Brightbill,Client Submission,Jackson Buice,Colton Scurry,Atlanta,,
Submission,01/16/2025,Northrop Grumman,#8513,All Source Intel Analyst,Joseph Rotherham,Interview Scheduled,Vince Casey,Colton Scurry,Atlanta,,
Submission,01/16/2025,SAIC,#8596,Policy Analyst,Laura Sellers,Client Submission,Jackson Buice,Colton Scurry,Atlanta,,
Submission,01/17/2025,Northrop Grumman,#8544,Devops Engineer,Joseph Luster,Interview Scheduled,Vince Casey,Colton Scurry,Atlanta,,
Submission,01/17/2025,Northrop Grumman,#8513,All Source Intel Analyst,Dante Grimes,Client Submission,Vince Casey,Colton Scurry,Atlanta,,
Submission,01/17/2025,Northrop Grumman,#8513,All Source Intel Analyst,Jovan Ferrell,Client Submission,Vince Casey,Colton Scurry,Atlanta,,
Submission,01/21/2025,SAIC,#8596,Policy Analyst,Alyson Washington,Client Submission,Jackson Buice,Colton Scurry,Atlanta,,
Submission,01/22/2025,Northrop Grumman,#8513,All Source Intel Analyst,Daniel Chain,Placed,Vince Casey,Colton Scurry,Atlanta,,
Submission,01/22/2025,SAIC,#8575,INFOSEC,Shaliek Tarpley,Placed,,Colton Scurry,Atlanta,,
Submission,01/22/2025,Northrop Grumman,#8376,Devops Engineer,Joshua Pyron,Interview Scheduled,Colton Scurry,Colton Scurry,Atlanta,,
Submission,01/23/2025,Northrop Grumman,#8513,All Source Intel Analyst,STEVEN BOYD,Client Submission,Ben Moser,Colton Scurry,Atlanta,,
Submission,01/24/2025,Northrop Grumman,#8520,Systems Engineer,Zachary Wise,Client Submission,,Colton Scurry,Atlanta,,
Submission,01/26/2025,Northrop Grumman,#8513,All Source Intel Analyst,Matthew Meserve,Client Submission,Ben Moser,Colton Scurry,Atlanta,,
