award_amount,award_id,awarding_agency,awarding_sub_agency,bd_reasons,bd_score,contract_id,description,end_date,extraction_date,is_it_services,naics_code,pop_city,pop_state,priority_tier,psc_code,recipient_name,recipient_uei,size_tier,start_date,sub_recipient_count,subaward_count,subaward_total_value,vendor_prime_count
573315942.25,CONT_AWD_H9400203C0021_9700_-NONE-_-NONE-,Department of Defense,Tricare Management Activity,DoD; $500M+,45,H9400203C0021,200608!607103!9700!H94002!TRICARE SUPPORT OFFICE          !H9400203C0021  !A!N! !N!             !P00012!20060105!20060531!069390037!069390037!155348113!N!HOPKINS JOHNS MEDICAL SERVICES!3100 WYMAN PARK DR        !BALTIMORE           !MD!21211!04000!510!24!BALTIMORE           !BALTIMORE (CITY)      !M,2008-09-30,2026-01-21,False,,,,STANDARD,,THE JOHNS HOPKINS MEDICAL SERVICES CORPORATION,RZLCPNEEJDC5,LARGE ($500M-1B),2003-06-01,0,0,0,4
572997098.22,CONT_AWD_HT003823F0011_9700_N0003915D0044_9700,Department of Defense,Defense Health Agency,DoD; $500M+,45,HT003823F0011,ENTERPRISE ACTIVITIES FOR MHS GENESIS-STAGE 9,2025-07-28,2026-01-21,False,,,,STANDARD,,"LEIDOS, INC.",UE9QJD4KK1L6,LARGE ($500M-1B),2023-07-29,0,0,0,4
570936990.13,CONT_AWD_DAAD0199C0003_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $500M+,45,DAAD0199C0003,,2009-02-28,2026-01-21,False,,,,STANDARD,,"EC III, L.L.C.",D3HHCNMX8NT3,LARGE ($500M-1B),1999-10-28,0,0,0,1
570277097.0,CONT_AWD_USZA2297C0013_9700_-NONE-_-NONE-,Department of Defense,U.S. Special Operations Command,DoD; $500M+,45,USZA2297C0013,,2007-06-29,2026-01-21,False,,,,STANDARD,,L-3 COMMUNICATIONS INTEGRATED SYSTEMS L.P.,ZVSWRLZC9757,LARGE ($500M-1B),1999-10-25,0,0,0,2
569500000.0,CONT_AWD_W58P0522C0010_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $500M+,45,W58P0522C0010,COVID-19 TEST KITS,2022-05-31,2026-01-21,False,,,,STANDARD,,ROCHE DIAGNOSTICS CORPORATION,JDMDFEZBYH36,LARGE ($500M-1B),2022-01-13,0,0,0,1
566626306.75,CONT_AWD_W58RGZ05C0338_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $500M+,45,W58RGZ05C0338,"200511!005456!2100!W58RGZ!USA AVIATION AND MISSILE COMMAND!W58RGZ05C0338 !A!N! !N! ! !20050815!20101231!144668972!144668972!058024456!N!AEROVIRONMENT, INC !900 ENCHANTED WAY !SIMI VALLEY !CA!93065!72016!111!06!SIMI VALLEY !VENTURA !CALIFORNIA!+000000014999!N!N!000000000000!1550!DRONES !A1A!AIRFRAMES",2013-08-31,2026-01-21,False,,,,STANDARD,,"AEROVIRONMENT, INC.",YJG1MDHLBC88,LARGE ($500M-1B),2005-08-15,0,0,0,1
565231488.02,CONT_AWD_N0003302C3201_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $500M+,45,N0003302C3201,,2007-09-30,2026-01-21,False,,,,STANDARD,,"MAERSK LINE, LIMITED",CYKLKH72LLJ5,LARGE ($500M-1B),2002-09-19,0,0,0,2
564521074.65,CONT_AWD_FA251706C8001_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $500M+,45,FA251706C8001,200609!000917!5700!FA2517!21CONS/LGC !FA251706C8001 !A!N! !Y! ! !20060522!20060930!150805703!876861790!217304393!N!BAE SYSTEMS TECHNICAL SERVICES!557 MARY ESTHER CUT OFF NW!FORT WALTON BE !FL!32548!58620!041!08!PETERSON AFB !EL PASO !COLORADO !+000000776454!N!N!000508831433!M123!OPERATION/RADAR&NAVI,2016-09-30,2026-01-21,False,,,,STANDARD,,BAE SYSTEMS TECHNICAL SERVICES,LY46BLBGC3C9,LARGE ($500M-1B),2006-05-22,0,0,0,2
564245995.46,CONT_AWD_W15QKN17C0011_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $500M+,45,W15QKN17C0011,M777A2 INDIA FMS CASE IN-B-UAK 145 HOWITZERS,2028-10-30,2026-01-21,False,,,,STANDARD,,BAE SYSTEMS GCS INTERNATIONAL LIMITED,YULKFV81TEL3,LARGE ($500M-1B),2017-01-12,0,0,0,1
563837930.0,CONT_AWD_F0470192C0049_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $500M+,45,F0470192C0049,199703!5700!0005!GZ62 !SMC/PKJ                         !F0470192C0049  !A!*!P00107             !19961202!19991001!009125535!009125535!834951691!N!17077!LOCKHEED MISSILES & SPACE COMP!1111 LOCKHEED MARTIN WAY  !SUNNYVALE           !CA!94089!77000!085!06!SUNNYVALE           !SANTA CLARA           !CAL,2004-06-01,2026-01-21,False,,,,STANDARD,,LOCKHEED MISSILES & SPACE COMP,YVH9AL7JT6Y3,LARGE ($500M-1B),1996-12-02,0,0,0,4
563799953.1,CONT_AWD_W9126G10C0087_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $500M+,45,W9126G10C0087,"THE WORK WILL CONSIST OF THE DESIGN AND CONSTRUCTION OF A NEW MEDICAL CENTER WITH APPROXIMATELY 947,000 SQUARE FEET TO REPLACE THE EXISTING FT HOOD HOSPITAL, INCLUDING CONSTRUCTION OF A NEW CENTRAL UTILITY PLANT. CONSTRUCTION WILL BE LOCATED ON THE ATHLETIC FIELD SITE ADJACENT TO THE EXISTING HOSPIT",2015-09-01,2026-01-21,False,,,,STANDARD,,BALFOUR BEATTY/MCCARTHY A JOINT VENTURE,V7JHGJU9KNJ4,LARGE ($500M-1B),2010-09-10,0,0,0,1
561840855.35,CONT_AWD_HC102820F0500_9700_HC102820D0001_9700,Department of Defense,Defense Information Systems Agency,DoD; $500M+,45,HC102820F0500,MAINTENANCE AND REPAIR OF THE DODIN/DISN INFRASTRUCTURE,2025-12-31,2026-01-21,False,,,,STANDARD,,"LEIDOS, INC.",UE9QJD4KK1L6,LARGE ($500M-1B),2020-01-01,0,0,0,4
559623709.75,CONT_AWD_B001_9700_SP060010D0555_9700,Department of Defense,Defense Logistics Agency,DoD; $500M+,45,B001,PURCHASE OF TURBINE FUEL AVIATION (JA1) FOR USE BY U.S. AND COALITION FORCES OPERATING IN IRAQ AND KUWAIT.,2011-07-31,2026-01-21,False,,,,STANDARD,,KUWAIT PETROLEUM CORPORATION,ZVWVT75MM888,LARGE ($500M-1B),2010-06-10,0,0,0,3
558378974.38,CONT_AWD_B001_9700_SP060011D0503_9700,Department of Defense,Defense Logistics Agency,DoD; $500M+,45,B001,"TURBINE FUEL, AVIATION (JA1)",2012-08-31,2026-01-21,False,,,,STANDARD,,KUWAIT PETROLEUM CORPORATION,ZVWVT75MM888,LARGE ($500M-1B),2011-08-01,0,0,0,3
557088623.86,CONT_AWD_B001_9700_SP060013D9513_9700,Department of Defense,Defense Logistics Agency,DoD; $500M+,45,B001,"SUPPLY TS-1 JET FUEL, DIESEL FUEL, AND UNLEADED AUTOMOTIVE GASOLINE TO VARIOUS DESTINATIONS IN AFGHANISTAN.",2015-10-16,2026-01-21,False,,,,STANDARD,,SUPREME FUELS GMBH & CO KG DUBAI BRANCH,HQL2ZXTCP1N8,LARGE ($500M-1B),2013-09-17,0,0,0,1
553929580.69,CONT_AWD_N3220517C3100_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $500M+,45,N3220517C3100,IGF::OT::IGF TAGS AWARD N103D VALENZUELA,2023-09-30,2026-01-21,False,,,,STANDARD,,"OCEAN SHIPS, INC.",J3KFWB7L63U6,LARGE ($500M-1B),2017-07-21,0,0,0,2
548859111.59,CONT_AWD_W9128F16C0003_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $500M+,45,W9128F16C0003,"IGF::OT::IGF VA REPLACEMENT MEDICAL CENTER, AURORA CO ACTION ID: 56691",2018-06-13,2026-01-21,False,,,,STANDARD,,KIEWIT-TURNER A JOINT VENTURE,W8F9CKD8QJQ6,LARGE ($500M-1B),2015-10-30,0,0,0,1
548389546.56,CONT_AWD_0068_9700_W911W407D0010_9700,Department of Defense,Department of the Army,DoD; $500M+,45,0068,LABOR,2012-02-08,2026-01-21,False,,,,STANDARD,,"THE MISSION ESSENTIAL GROUP, LLC",VYSKHCEJKX47,LARGE ($500M-1B),2011-03-15,0,0,0,3
546768605.66,CONT_AWD_W31P4Q21F0038_9700_GS00Q14OADS621_4732,Department of Defense,Department of the Army,DoD; $500M+,45,W31P4Q21F0038,"SINGLE AWARD TO AGAINST GSA OASIS SB R POOL 5B FOR HWIL SYSTEMS OF SYSTEMS TO ACQUIRE ENGINEERING SERVICES FOR THE AVIATION AND MISSILE CENTER, S3I DIRECTORATE, HWIL / VIRTUAL SIMULATORS MISSION AREA.",2026-09-16,2026-01-21,False,,,,STANDARD,,TORCH TECHNOLOGIES INC,YA63J5PVEZE6,LARGE ($500M-1B),2021-01-15,0,0,0,3
546541274.07,CONT_AWD_DAAA0903E0001_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $500M+,45,DAAA0903E0001,,2015-10-30,2026-01-21,False,,,,STANDARD,,ALLIANT TECHSYSTEMS OPERATIONS LLC,CAKJRZXLKEM5,LARGE ($500M-1B),2003-03-31,0,0,0,1
546312215.0,CONT_AWD_N0002401C2103_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $500M+,45,N0002401C2103,,2005-11-20,2026-01-21,False,,,,STANDARD,,NEWPORT NEWS SHIPBUILDING INC,JK19LLUJCCF3,LARGE ($500M-1B),2002-03-29,0,0,0,1
545911921.87,CONT_AWD_N0002406C4408_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $500M+,45,N0002406C4408,SHIP REPAIR REQUIREMENT FOR THE MULTI-SHIP MULTI-OPTION (MSMO) CONTRACT.,2013-09-12,2026-01-21,False,,,,STANDARD,,BAE SYSTEMS HAWAII SHIPYARDS INC.,P14ZXZ9XE7K9,LARGE ($500M-1B),2006-09-13,0,0,0,2
545841969.42,CONT_AWD_FA852705C0050_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $500M+,45,FA852705C0050,,2015-09-30,2026-01-21,False,,,,STANDARD,,RAYTHEON COMPANY,Y5ZZFR2AQC63,LARGE ($500M-1B),2004-10-01,0,0,0,3
545323008.15,CONT_AWD_FA822310C0013_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $500M+,45,FA822310C0013,OTHER AIRCRAFT PART AND AUXILIARY EQUIPMENT MANUFACTURING,2021-07-31,2026-01-21,False,,,,STANDARD,,"CAE USA, INC.",N2JLD2JFJS28,LARGE ($500M-1B),2010-08-31,0,0,0,1
545197551.49,CONT_AWD_W912EP22C0017_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $500M+,45,W912EP22C0017,"CENTRAL EVERGLADES PLANNING PROJECT (CEPP) CONTRACT 11A, EVERGLADES AGRICULTURAL AREA (EAA) A-2 RESERVOIR FOUNDATION & CUTOFF WALL PROJECT",2029-06-16,2026-01-21,False,,,,STANDARD,,FORGEN-ODIN JV,CZGPXKKHGFQ5,LARGE ($500M-1B),2022-09-30,0,0,0,1
544168798.0,CONT_AWD_F0470186C0023_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $500M+,45,F0470186C0023,,2010-02-23,2026-01-21,False,,,,STANDARD,,AEROJET ELECTRO SYSTEMS,UYFFKCFH3MP3,LARGE ($500M-1B),1987-08-15,0,0,0,1
542531120.65,CONT_AWD_W52P1J10C0013_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $500M+,45,W52P1J10C0013,40MM GRENADE FAMILY SYSTEMS FOR FY10-FY14.,2026-09-30,2026-01-21,False,,,,STANDARD,,AMTEC CORPORATION,Y6PYN1Q8UKY7,LARGE ($500M-1B),2010-02-18,0,0,0,4
542172679.04,CONT_AWD_N0001917C0090_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $500M+,45,N0001917C0090,AN/ALQ-214 A(V)4 SYSTEM,2024-05-31,2026-01-21,False,,,,STANDARD,,"L3HARRIS TECHNOLOGIES, INC.",ENMFLGV87MS4,LARGE ($500M-1B),2017-09-27,0,0,0,1
540497403.23,CONT_AWD_FA862113C6247_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $500M+,45,FA862113C6247,KC-46 AIRCREW TRAINING SYSTEM (ATS),2026-12-31,2026-01-21,False,,,,STANDARD,,FLIGHTSAFETY DEFENSE CORPORATION,G6ZEWHPSV5D9,LARGE ($500M-1B),2013-05-01,0,0,0,1
539587646.86,CONT_AWD_W52P1J17C0051_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $500M+,45,W52P1J17C0051,40 MILLIMETER GRENADE AMMUNITION CONTRACT,2026-04-02,2026-01-21,False,,,,STANDARD,,AMTEC CORPORATION,Y6PYN1Q8UKY7,LARGE ($500M-1B),2017-08-30,0,0,0,4
539044916.86,CONT_AWD_0006_9700_W15P7T10DD421_9700,Department of Defense,Department of the Army,DoD; $500M+,45,0006,"MULTI-MISSION, MULTI-INT - MANNED AERIAL INTELLIGENCE, SURVEILLANCE AND RECONNAISSANCE OPERATIONS AND SUSTAINMENT AND CONTRACTOR LOGISTICS SUPPORT CONTRACT TO SUPPORT TASK FORCE OBESERVE, DETECT, IDENTIFY, AND NEUTRALIZE. CUSTOMER: PRODUCT MANAGER OBSERVE, DETECT, AND IDENTIFY.",2017-11-09,2026-01-21,False,,,,STANDARD,,MAG DS CORP,YJCQHLKKG3W5,LARGE ($500M-1B),2013-09-20,0,0,0,2
538914428.92,CONT_AWD_0051_9700_W911W407D0010_9700,Department of Defense,Department of the Army,DoD; $500M+,45,0051,TRANSLATION AND INTERPRETATION SERVICES,2011-03-18,2026-01-21,False,,,,STANDARD,,"THE MISSION ESSENTIAL GROUP, LLC",VYSKHCEJKX47,LARGE ($500M-1B),2010-03-18,0,0,0,3
538583009.54,CONT_AWD_DAAH0199C0028_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $500M+,45,DAAH0199C0028,,2031-01-03,2026-01-21,False,,,,STANDARD,,RAYTHEON COMPANY,KLW3ZYL15493,LARGE ($500M-1B),1999-10-13,0,0,0,1
537213988.51,CONT_AWD_W519TC25F0303_9700_W52P1J19D0085_9700,Department of Defense,Department of the Army,DoD; $500M+,45,W519TC25F0303,AWARD FY25 PRODUCTION ORDERS.,2027-09-30,2026-01-21,False,,,,STANDARD,,OLIN WINCHESTER LLC,HCFGYBJNH9S5,LARGE ($500M-1B),2025-09-17,0,0,0,3
536749856.13,CONT_AWD_W90BRJ22C0006_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $500M+,45,W90BRJ22C0006,AVIATION TRAINING AND SUPPORT SERVICES UCA BRIDGE,2024-06-30,2026-01-21,False,,,,STANDARD,,"VINNELL ARABIA, LLC",N5F4BM883LB5,LARGE ($500M-1B),2022-01-01,0,0,0,4
534384908.29,CONT_AWD_DAAB0797CF006_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $500M+,45,DAAB0797CF006,199712!2100!1257!AB07 !USA COMM-ELECTRONICS COMMAND    !DAAB0797CF006  !A!*!*                  !19961220!20021130!188991954!114685548!001293950!N!67032!GTE GOVERNMENT SYSTEMS CORPORA!400 JOHN QUINCY ADAMS RD  !TAUNTON             !MA!02780!69170!005!25!TAUNTON             !BRISTOL               !MAS,2008-04-30,2026-01-21,False,,,,STANDARD,,"GENERAL DYNAMICS MISSION SYSTEMS, INC.",JHY6AZA6H191,LARGE ($500M-1B),1996-12-20,0,0,0,4
533749731.0,CONT_AWD_N0002425C4135_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $500M+,45,N0002425C4135,DISMANTLE AND DISPOSE,2029-11-30,2026-01-21,False,,,,STANDARD,,"NORTHSTAR MARITIME DISMANTLEMENT SERVICES, LLC",YZCLUHP44LN1,LARGE ($500M-1B),2025-05-30,0,0,0,1
533399398.67,CONT_AWD_B001_9700_SP060008D0455_9700,Department of Defense,Defense Logistics Agency,DoD; $500M+,45,B001,F76,2009-01-30,2026-01-21,False,,,,STANDARD,,THE BAHRAIN PETROLEUM COMPANY B.S.C. (CLOSED),RYA5PMDT74T5,LARGE ($500M-1B),2007-12-14,0,0,0,3
531874582.91,CONT_AWD_FA910124CB002_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $500M+,45,FA910124CB002,TEST OPERATIONS AND SUSTAINMENT (TOS) II,2026-09-30,2026-01-21,False,,,,STANDARD,,"BEYOND NEW HORIZONS, LLC",KNZUXDQ8C9S4,LARGE ($500M-1B),2024-04-01,0,0,0,1
530182062.01,CONT_AWD_B001_9700_SP060012D1005_9700,Department of Defense,Defense Logistics Agency,DoD; $500M+,45,B001,DELIVERY OF FUEL TO BAGRAM AIRBASE,2013-10-30,2026-01-21,False,,,,STANDARD,,NORDIC CAMP SUPPLY APS,WBQXJW896ML5,LARGE ($500M-1B),2011-10-13,0,0,0,1
528456116.28,CONT_AWD_FA881018C0002_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $500M+,45,FA881018C0002,WEATHER SYSTEM FOLLOW-ON - MICROWAVE - SYSTEM DESIGN OF SATELLITE WITH MICROWAVE RADIOMETER AND SENSOR,2028-01-15,2026-01-21,False,,,,STANDARD,,BAE SYSTEMS SPACE & MISSION SYSTEMS INC.,C8ZLJ61YJ528,LARGE ($500M-1B),2017-11-15,0,0,0,1
527791693.77,CONT_AWD_H9400209C0006_9700_-NONE-_-NONE-,Department of Defense,Defense Health Agency,DoD; $500M+,45,H9400209C0006,AWARD OF CONTRACT,2013-09-30,2026-01-21,False,,,,STANDARD,,"SVCMC, INC.",FNQCDN7MMA75,LARGE ($500M-1B),2008-10-01,0,0,0,2
526956210.07,CONT_AWD_N0001912C0007_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $500M+,45,N0001912C0007,AE1107C TURBOSHAFT ENGINES (INSTALLS),2017-11-30,2026-01-21,False,,,,STANDARD,,ROLLS-ROYCE CORPORATION,KHK8QYLFGLU1,LARGE ($500M-1B),2012-03-30,0,0,0,4
526175751.66,CONT_AWD_N0003309C2504_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $500M+,45,N0003309C2504,T-AGS OPERATION AND MAINTENACE.,2017-12-07,2026-01-21,False,,,,STANDARD,,"U.S. MARINE MANAGEMENT, LLC",ULJ3VFQNYKQ4,LARGE ($500M-1B),2009-07-20,0,0,0,2
525768370.58,CONT_AWD_FA877006F8009_9700_GS35F4381G_4730,Department of Defense,Department of the Air Force,DoD; $500M+,45,FA877006F8009,200612!000467!5700!FA8770!MSG/PK                          !GS35F4381G     !C!N! !Y!FA877006F8009!      !20060906!20110622!883778896!883778896!009581091!N!COMPUTER SCIENCES CORPORATION !7700 HUBBLE DR            !LANHAM SEABROO      !MD!20706!86660!057!39!WRIGHT PATTERSON AFB!GREENE                !O,2012-11-02,2026-01-21,False,,,,STANDARD,,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",L2RLDSEQJ5M1,LARGE ($500M-1B),2006-09-06,0,0,0,1
522732388.52,CONT_AWD_0018_9700_W911W408D0002_9700,Department of Defense,Defense Contract Management Agency,DoD; $500M+,45,0018,LABOR,2011-06-06,2026-01-21,False,,,,STANDARD,,GLOBAL LINGUIST SOLUTIONS LLC,Y5KMSMECQSA3,LARGE ($500M-1B),2010-06-07,0,0,0,2
522231653.93,CONT_AWD_0001_9700_HTC71110DR026_9700,Department of Defense,USTRANSCOM,DoD; $500M+,45,0001,MOVEMENT OF PASSENGERS AND CARGO IN AFGHANISTAN.,2017-09-30,2026-01-21,False,,,,STANDARD,,"AAR AIRLIFT GROUP, INC.",LN4DGF4ABNN6,LARGE ($500M-1B),2010-09-30,0,0,0,1
522176399.72,CONT_AWD_W911S011C0014_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $500M+,45,W911S011C0014,BATTLE COMMAND TRAINING PROGRAM SERVICES,2020-01-14,2026-01-21,False,,,,STANDARD,,"NORTHROP GRUMMAN TECHNICAL SERVICES, INC.",QCJNUT2JTAW9,LARGE ($500M-1B),2011-08-03,0,0,0,2
521894818.43,CONT_AWD_B001_9700_SP060011D1018_9700,Department of Defense,Defense Logistics Agency,DoD; $500M+,45,B001,DELIVERY OF FUEL TO MANAS TRANSIT CENTER,2013-04-25,2026-01-21,False,,,,STANDARD,,GAZPROMNEFT-AERO KYRGYZSTAN LLC,LNUDRM24H815,LARGE ($500M-1B),2011-09-26,0,0,0,2
521765773.35,CONT_AWD_H9400203C0023_9700_-NONE-_-NONE-,Department of Defense,Tricare Management Activity,DoD; $500M+,45,H9400203C0023,200608!608102!9700!H94002!TRICARE SUPPORT OFFICE          !H9400203C0023  !A!N! !N!             !P00009!20051201!20060531!002354637!002354637!002354637!N!PENOBSCOT BAY MEDICAL ASSOCIAT!331 VERANDA ST STE 1      !PORTLAND            !ME!04103!60545!005!23!PORTLAND            !CUMBERLAND            !M,2008-09-30,2026-01-21,False,,,,STANDARD,,MARTINS POINT HEALTH CARE INC,DJUHB4QNYAS6,LARGE ($500M-1B),2003-06-01,0,0,0,4
521374747.8,CONT_AWD_SPE2DS22F0022_9700_SPE2DE21D0050_9700,Department of Defense,Defense Logistics Agency,DoD; $500M+,45,SPE2DS22F0022,8508632124!QUICKVUE AT-HOME OTC COVID-19,2024-02-13,2026-01-21,False,,,,STANDARD,,QUIDEL CORP,VNAKZRHYAUC7,LARGE ($500M-1B),2021-10-20,0,0,0,1
520655453.0,CONT_AWD_N0001917C0081_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $500M+,45,N0001917C0081,AE1107C TURBOSHAFT ENGINES,2025-08-29,2026-01-21,False,,,,STANDARD,,ROLLS-ROYCE CORPORATION,KHK8QYLFGLU1,LARGE ($500M-1B),2017-09-21,0,0,0,4
518365802.41,CONT_AWD_W9113M15C0014_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $500M+,45,W9113M15C0014,IGF::OT::IGF SHELL CONTRACT TO TRANSFER UNEXERCISED AWARD TERM CLIN FROM CONTRACT DASG60-02-C-0074 DUE TO LIMITATIONS WITHIN THE DFARS AND PD REGARDING ACCOUNTING REFERENCE CLASSIFICATION NUMBERS.,2019-04-30,2026-01-21,False,,,,STANDARD,,"KWAJALEIN RANGE SERVICES, LLC",D5SMKR7SRGP5,LARGE ($500M-1B),2015-03-01,0,0,0,2
518131850.03,CONT_AWD_W56KGY19F0067_9700_W56KGY19D0020_9700,Department of Defense,Defense Contract Management Agency,DoD; $500M+,45,W56KGY19F0067,"THIS PERFORMANCE-BASED TASK ORDER IS ISSUED ON A FIRM FIXED PRICE, COST PLUS FIXED FEE, AND COST NO FEE TERM FORM BASIS IN SUPPORT OF PRODUCT DIRECTOR AEROSTATS.",2024-06-23,2026-01-21,False,,,,STANDARD,,"TCOM, L.P.",HEZDP5MN11A3,LARGE ($500M-1B),2019-06-24,0,0,0,3
517303849.0,CONT_AWD_W58RGZ18C0007_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $500M+,45,W58RGZ18C0007,PROCUREMENT OF 35 UH-72A LAKOTA HELICOPTERS,2023-02-28,2026-01-21,False,,,,STANDARD,,"AIRBUS HELICOPTERS, INC.",LAD2HL1R71Z3,LARGE ($500M-1B),2018-03-08,0,0,0,1
517105629.62,CONT_AWD_FA881908C0001_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $500M+,45,FA881908C0001,SPACE CONTROL DEPOT SUPPORT (SCDS) PROGRAM,2019-03-31,2026-01-21,False,,,,STANDARD,,"L3HARRIS TECHNOLOGIES, INC.",QM4EZDV15JL8,LARGE ($500M-1B),2008-02-01,0,0,0,1
516784408.95,CONT_AWD_0037_9700_DCA20002D5001_9700,Department of Defense,Defense Information Systems Agency,DoD; $500M+,45,0037,LABOR - CNM EFFORT - YKEE2N,2013-09-30,2026-01-21,False,,,,STANDARD,,"LEIDOS, INC.",P1DHVE8PH2Q3,LARGE ($500M-1B),2009-04-30,0,0,0,2
515480737.22,CONT_AWD_FA880819C0001_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $500M+,45,FA880819C0001,PROTECTED TACTICAL ENTERPRISE SERVICE,2028-05-01,2026-01-21,False,,,,STANDARD,,THE BOEING COMPANY,M6BRZ1FHEZQ1,LARGE ($500M-1B),2018-11-27,0,0,0,4
514943265.29,CONT_AWD_B001_9700_SP060009D0475_9700,Department of Defense,Defense Logistics Agency,DoD; $500M+,45,B001,"TURBINE FUEL, JP8",2010-04-30,2026-01-21,False,,,,STANDARD,,PETROMAX REFINING COMPANY LLC,YD3QNKMHEFJ8,LARGE ($500M-1B),2009-03-24,0,0,0,1
512673919.5,CONT_AWD_FA872618C0005_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $500M+,45,FA872618C0005,IGF::OT::IGF BATTLEFIELD AIRBORNE COMMUNICATIONS NODE FOLLOW-ON,2023-06-12,2026-01-21,False,,,,STANDARD,,NORTHROP GRUMMAN SYSTEMS CORPORATION,LEMLXG994AU3,LARGE ($500M-1B),2018-01-24,0,0,0,2
511975642.11,CONT_AWD_MDA90603C0015_9700_-NONE-_-NONE-,Department of Defense,Tricare Management Activity,DoD; $500M+,45,MDA90603C0015,,2008-06-30,2026-01-21,False,,,,STANDARD,,WISCONSIN PHYSICIANS SERVICE INSURANCE CORP.,HLY2E796N2L3,LARGE ($500M-1B),2003-07-07,0,0,0,1
511800313.48,CONT_AWD_B001_9700_SP060009D0512_9700,Department of Defense,Defense Logistics Agency,DoD; $500M+,45,B001,"TURBINE FUEL, AVIATION, JP8",2010-11-13,2026-01-21,False,,,,STANDARD,,BP WEST COAST PRODUCTS LLC,DK56VFNQXPM6,LARGE ($500M-1B),2009-08-13,0,0,0,3
511708035.92,CONT_AWD_W912BU07C0025_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $500M+,45,W912BU07C0025,"D/B C4ISR, ABERDEEN PROVING GROUNDS, MD",2010-09-30,2026-01-21,False,,,,STANDARD,,TOMPKINS TURNER GRUNLEY KINSLEY A JOINT VENTURE,TX37F8NKWDU9,LARGE ($500M-1B),2007-09-25,0,0,0,1
511387221.24,CONT_AWD_B001_9700_SP060012D0455_9700,Department of Defense,Defense Logistics Agency,DoD; $500M+,45,B001,"TURBINE FUEL, AVIATION (JP8), FUEL, NAVAL DISTILLATE (F76)",2013-01-30,2026-01-21,False,,,,STANDARD,,S-OIL CORPORATION,ZGCENJD7ZG18,LARGE ($500M-1B),2011-12-16,0,0,0,3
509640891.99,CONT_AWD_FA873017F0136_9700_GS00Q09BGD0047_4735,Department of Defense,Department of the Air Force,DoD; $500M+,45,FA873017F0136,IGF::OT::IGF AIR OPERATIONS CENTER (AOC) LONG TERM MODIFICATION AND SUSTAINMENT (LTM&S),2024-07-01,2026-01-21,False,,,,STANDARD,,RAYTHEON COMPANY,RJ6ANLQ5D1L7,LARGE ($500M-1B),2017-04-24,0,0,0,1
508678220.82,CONT_AWD_SP060007C8262_9700_-NONE-_-NONE-,Department of Defense,Defense Logistics Agency,DoD; $500M+,45,SP060007C8262,UTILITY SERVICE CONTRACT FOR UTILITY PRIVATION,2058-08-14,2026-01-21,False,,,,STANDARD,,"DOYON UTILITIES, LLC",QSGWRGHUGDU8,LARGE ($500M-1B),2007-09-28,0,0,0,2
