program_name,full_name,agency,piid,recipient_name,award_amount,description,start_date,end_date,awarding_agency,awarding_sub_agency,source
DISA,Defense Information Systems Agency,DoD,HUDCCOPC22807,PERATON ENTERPRISE SOLUTIONS LLC,620273205.36,"TAS::86 4585::TAS AWARD OF PORTION OF HITS SOLICITATION UNDER RFP R-OPC-21970 PURSUANT TO SETTLEMENT AGREEMENT.  THE CONTRACTOR SHALL PROVIDE DATA CENTER, HELP DESK, AND DISASTER RECOVERY SERVICES.",2005-02-01,2016-09-20,Department of Housing and Urban Development,Department of Housing and Urban Development,USAspending
DISA,Defense Information Systems Agency,DoD,36C10X26N0036,"VETERANS EVALUATION SERVICES, INC",566164541.23,FY26 FUNDING MEDICAL DISABILITY EXAMINATIONS,2026-01-01,2026-12-31,Department of Veterans Affairs,Department of Veterans Affairs,USAspending
DISA,Defense Information Systems Agency,DoD,36C10X22N0183,QTC MEDICAL SERVICES INC,436626628.03,"MEDICAL DISABILITY EXAMINATIONS (MDES) UNDER SECTION 504 OF THE VETERANS BENEFITS IMPROVEMENTS ACT OF 1996 (PUBLIC LAW 104 275 38 U.S.C. 5101), REGION 2 (SOUTHEAST) - MODIFICATION TO EXERCISED OPTION 4.",2022-10-01,2023-09-30,Department of Veterans Affairs,Department of Veterans Affairs,USAspending
DISA,Defense Information Systems Agency,DoD,0004,GENERAL DYNAMICS LAND SYSTEMS INC.,423074532.07,"UNDER THE PROPOSED CLASS OF CONTRACTS, THE ARMY WILL BE INSTALLING AND INTEGRATING SEPV3  TECHNOLOGIES (HARDWARE AND SOFTWARE) AND RECLAIMED/REFURBISHED ABRAMS LEGACY COMPONENTS, RESULTING IN THE NEWLY CONFIGURED ABRAMS TANKS.  ANNISTON ARMY DEPOT (ANAD) WILL INDUCT AND DISASSEMBLE THE M1A1 TANKS.  GDLS IS THE TECHNICAL EXPERT FOR THE RECLAMATION AND REFURBISHMENT EFFORT AND WILL WORK WITH ANAD THROUGH A WORKSHARE PROCESS.  WE WILL AWARD AN ADDITIONAL 100 VEHICLES UNDER W56HZV18D0012, USING THE ",2018-05-25,2021-06-30,Department of Defense,Department of the Army,USAspending
DISA,Defense Information Systems Agency,DoD,19AQMM19F3103,"PHOENIX AIR GROUP, INC.",418325383.8,MULTI-MISSION AVIATION AND SUPPORT SERVICES,2019-09-01,2026-02-28,Department of State,Department of State,USAspending
DISA,Defense Information Systems Agency,DoD,36C10X26N0033,QTC MEDICAL SERVICES INC,392676748.18,FY26 FUNDING MEDICAL DISABILITY EXAMINATIONS,2026-01-01,2026-12-31,Department of Veterans Affairs,Department of Veterans Affairs,USAspending
DISA,Defense Information Systems Agency,DoD,36C10X26N0041,LOYAL SOURCE GOVERNMENT SERVICES LLC,392676748.18,MEDICAL DISABILITY EXAMINATIONS - TO FY26 FUNDING,2026-01-01,2026-12-31,Department of Veterans Affairs,Department of Veterans Affairs,USAspending
DISA,Defense Information Systems Agency,DoD,36C10X26N0037,"VETERANS EVALUATION SERVICES, INC",388506331.46,FY26 FUNDING MEDICAL DISABILITY EXAMINATIONS,2026-01-01,2026-12-31,Department of Veterans Affairs,Department of Veterans Affairs,USAspending
DISA,Defense Information Systems Agency,DoD,47QMCH22C0001,"MVM, INC.",380124267.0,UNACCOMPANIED CHILDREN TRANSPORTATION AND LOGISTICS UCTL,2022-03-19,2023-03-18,General Services Administration,Federal Acquisition Service,USAspending
DISA,Defense Information Systems Agency,DoD,75ACF121C00023,"MVM, INC.",369516064.71,"CONTRACTOR WILL PROVIDE STAFFING AND RESOURCES NECESSARY TO ARRANGE TRAVEL AND ESCORT FOR UC IN ORR CUSTODY.     SERVICES WILL BE NEEDED TO SUPPORT UC HOUSED AT TWO SITES IN DALLAS, TX FOR UP TO 2,600 UC AND MIDLAND, TX FOR UP TO 700 UC; AS WELL AS",2021-03-25,2025-11-30,Department of Health and Human Services,Administration for Children and Families,USAspending
DISA,Defense Information Systems Agency,DoD,36C10X22N0198,"OPTUMSERVE HEALTH SERVICES, INC.",365335496.92,"MEDICAL DISABILITY EXAMINATIONS (MDES) UNDER SECTION 504 OF THE VETERANS BENEFITS IMPROVEMENTS ACT OF 1996 (PUBLIC LAW 104 275 38 U.S.C. 5101), REGION 2 (SOUTHEAST) - OPTION YEAR 4 TASK ORDER",2022-10-01,2023-09-30,Department of Veterans Affairs,Department of Veterans Affairs,USAspending
DISA,Defense Information Systems Agency,DoD,36C10X26N0043,"OPTUMSERVE HEALTH SERVICES, INC.",362240798.52,FY26 FUNDING MEDICAL DISABILITY EXAMINATIONS,2026-01-01,2026-12-31,Department of Veterans Affairs,Department of Veterans Affairs,USAspending
DISA,Defense Information Systems Agency,DoD,36C10X26N0045,"OPTUMSERVE HEALTH SERVICES, INC.",356623261.54,FY26 FUNDING MEDICAL DISABILITY EXAMINATIONS,2026-01-01,2026-12-31,Department of Veterans Affairs,Department of Veterans Affairs,USAspending
DISA,Defense Information Systems Agency,DoD,36C10X26N0031,QTC MEDICAL SERVICES INC,348691285.48,FY26 FUNDING MEDICAL DISABILITY EXAMINATIONS,2026-01-01,2026-12-31,Department of Veterans Affairs,Department of Veterans Affairs,USAspending
DISA,Defense Information Systems Agency,DoD,36C10X26N0021,LOYAL SOURCE GOVERNMENT SERVICES LLC,348691285.48,MEDICAL DISABILITY EXAMINATIONS - TO FY26 FUNDING,2026-01-01,2026-12-31,Department of Veterans Affairs,Department of Veterans Affairs,USAspending
DISA,Defense Information Systems Agency,DoD,EDIES13C0019,"WESTAT, INC.",344388515.0,"""CRITICAL FUNCTIONS"" IGF::CT::IGF THE SAMPLING AND DATA COLLECTION CONTRACTOR DESIGNS AND CONDUCTS THE SAMPLING AND DATA COLLECTION ACTIVITIES AND PREPARES THE SAMPLING AND VARIANCE ESTIMATION WEIGHTS FOR THE OPERATIONAL ASSESSMENTS, PILOT TESTS, AND SPECIAL STUDIES REQUIRED BY THE NATIONAL ASSESSMENT OF EDUCATIONAL PROGRESS (NAEP) FOR THE 2013-2017 ASSESSMENT CYCLES.  ADDITIONALLY, THE SDC CONTRACTOR CONDUCTS THE NAEP HIGH SCHOOL TRANSCRIPT STUDY (HSTS).  THE SDC CONTRACTOR SHALL PURSUE CREATIV",2013-03-07,2019-07-31,Department of Education,Department of Education,USAspending
DISA,Defense Information Systems Agency,DoD,36C10X21N0054,QTC MEDICAL SERVICES INC,330000000.0,TASK ORDER FOR MEDICAL DISABILITY EXAMINATIONS DISTRICT 6/ NATIONAL MISSION- SERVICES,2021-04-01,2022-03-30,Department of Veterans Affairs,Department of Veterans Affairs,USAspending
DISA,Defense Information Systems Agency,DoD,36C10X22N0214,"VETERANS EVALUATION SERVICES, INC",311183536.39,MEDICAL DISABILITY EXAMINATIONS (MDE) - THIS TASK ORDER IS SUBJECT TO THE AVAILABILITY OF FUNDS AS PRESCRIBED IN FAR 52.232-18 AVAILABILITY OF FUNDS.,2022-10-01,2023-09-30,Department of Veterans Affairs,Department of Veterans Affairs,USAspending
DISA,Defense Information Systems Agency,DoD,36C10X26N0035,"VETERANS EVALUATION SERVICES, INC",306914738.33,"OPTION 1 TASK ORDER (JANUARY 1, 2026 - DECEMBER 31, 2026) FOR DEPARTMENT OF VETERANS AFFAIRS (VA) VETERANS BENEFITS ADMINISTRATION (VBA) MEDICAL DISABILITY EXAMINATION OFFICE (MDEO)""",2026-01-01,2026-12-31,Department of Veterans Affairs,Department of Veterans Affairs,USAspending
DISA,Defense Information Systems Agency,DoD,VA119A15J0010,QTC MEDICAL SERVICES INC,298922397.99,"MEDICAL DISABILITY EXAMINATIONS UNDER PL 104-275. MODIFICATION TO EXERCISE OPTION YEAR 4. TOTAL FUNDING AVAILABLE IS $215,087,320.00. | IGF::OT::IGF FOR OTHER FUNCTIONS",2014-12-31,2016-06-30,Department of Veterans Affairs,Department of Veterans Affairs,USAspending
DISA,Defense Information Systems Agency,DoD,W912DR08C0012,HENSEL PHELPS CONSTRUCTION CO,276710950.0,CONSTRUCT DISA HEADQUARTERS FACILITY (SA NOTE:  THIS IS A FFP ACTION ORIGINALLY(EC)),2008-02-29,2011-04-01,Department of Defense,Department of the Army,USAspending
DISA,Defense Information Systems Agency,DoD,36C10X21N0188,QTC MEDICAL SERVICES INC,273759683.48,"MEDICAL DISABILITY EXAMINATIONS (MDES) UNDER SECTION 504 OF THE VETERANS BENEFITS IMPROVEMENTS ACT OF 1996 (PUBLIC LAW 104 275 38 U.S.C. 5101), REGION 2 (SOUTHEAST)",2021-10-01,2022-09-30,Department of Veterans Affairs,Department of Veterans Affairs,USAspending
DISA,Defense Information Systems Agency,DoD,36C10X26N0034,QTC MEDICAL SERVICES INC,272017423.25,FY26 FUNDING MEDICAL DISABILITY EXAMINATIONS,2026-01-01,2026-12-31,Department of Veterans Affairs,Department of Veterans Affairs,USAspending
DISA,Defense Information Systems Agency,DoD,36C10X26N0042,LOYAL SOURCE GOVERNMENT SERVICES LLC,272017423.25,MEDICAL DISABILITY EXAMINATIONS - TO FY26 FUNDING,2026-01-01,2026-12-31,Department of Veterans Affairs,Department of Veterans Affairs,USAspending
DISA,Defense Information Systems Agency,DoD,36C10X26N0038,"VETERANS EVALUATION SERVICES, INC",263061726.75,FY26 FUNDING MEDICAL DISABILITY EXAMINATIONS,2026-01-01,2026-12-31,Department of Veterans Affairs,Department of Veterans Affairs,USAspending
DISA,Defense Information Systems Agency,DoD,36C10X26N0046,"OPTUMSERVE HEALTH SERVICES, INC.",260174836.86,FY26 FUNDING MEDICAL DISABILITY EXAMINATIONS,2026-01-01,2026-12-31,Department of Veterans Affairs,Department of Veterans Affairs,USAspending
DISA,Defense Information Systems Agency,DoD,GSQ0015AJ0050,"MANTECH ADVANCED SYSTEMS INTERNATIONAL, INC.",134851395.23,"IGF::CL::IGF TASK ORDER (TO) GSQ0015AJ0050 IS HEREBY AWARDED TO MANTECH ADVANCED SYSTEMS INTERNATIONAL, INC. TO PROVIDE THE DEFENSE INFORMATION SYSTEMS AGENCY (DISA) AND THE UNITED STATES MARINE CORPS (USMC) IT SERVICES NECESSARY TO ENHANCE AND SUSTAIN THE DOD CYBERSECURITY RANGE AND THE USMC CYBERSECURITY RANGE.",2015-09-25,2019-09-24,General Services Administration,Federal Acquisition Service,USAspending
DISA,Defense Information Systems Agency,DoD,W912QR13C0032,RIVER CITY CONSTRUCTION LLC,69916208.82,"IGF::OT::IGF CONSTRUCTION OF A NEW DEFENSE INFORMATION SYSTEMS AGENCY (DISA) FACILITY LOCATED AT SCOTT AIR FORCE BASE, ILLINOIS",2013-09-20,2016-06-17,Department of Defense,Department of the Army,USAspending
DISA,Defense Information Systems Agency,DoD,VC04,"CACI, INC. - FEDERAL",53849618.11,"DEFENSE INFORMATION SYSTEMS AGENCY / PROGRAM EXECUTIVE OFFICE FOR COMMAND AND CONTROL / MULTINATIONAL INFORMATION SHARING PROGRAM MANAGEMENT OFFICE DESIGN, TRANSITION AND OPERATION SUPPORT SERVICES",2013-08-16,2019-02-15,Department of Defense,Defense Information Systems Agency,USAspending
DISA,Defense Information Systems Agency,DoD,HC104720C0004,APPIAN CORPORATION,47379858.64,INTEGRATED DEFENSE ENTERPRISE ACQUISITION SYSTEM. SOFTWARE DEVELOPMENT SUPPORT FOR DEFENSE INFORMATION SYSTEMS AGENCY'S BUSINESS SYSTEMS PORTFOLIO MANAGEMENT OFFICE.,2020-05-22,2025-11-30,Department of Defense,Defense Information Systems Agency,USAspending
DISA,Defense Information Systems Agency,DoD,HC104723F2000,BUSINESS COMPUTERS MANAGEMENT CONSULTING GROUP (BCMC) LLC,40961441.92,"THIS TASK ORDER SEEKS TO PROVIDE SUPPORT FOR USE OF SERVICENOW THROUGHOUT THE DEFENSE INFORMATION SYSTEMS AGENCY. IT PROVIDES BACK-OFFICE BUSINESS SUPPORT, INFORMATION TECHNOLOGY, FINANCE, AND PAYROLL APPLICATIONS FOR USING SERVICE NOW.",2023-04-03,2026-04-03,Department of Defense,Defense Information Systems Agency,USAspending
DISA,Defense Information Systems Agency,DoD,75N98118F00001,INTELLIBRIDGE LLC,38379354.89,AWARD OF A 12-MONTH BASE PERIOD WITH (3) 12-MONTH OPTIONAL PERIODS FOR PERFORMANCE OF THE DEFENSE INFORMATION SYSTEMS AGENCY COMPARTMENTED ENTERPRISE SERVICES OFFICE (CESO) INFORMATION TECHNOLOGY SUPPORT SERVICES (DISA CESO IT) IAW PERFORMANCE WORK S,2018-09-28,2023-09-30,Department of Health and Human Services,National Institutes of Health,USAspending
DISA,Defense Information Systems Agency,DoD,HT940212C0004,"SOFTEC SOLUTIONS, INC.",38192838.18,"IGF::OT::IGF  THE E-COMMERCE OPERATIONAL SYSTEMS SUPPORT (EOSS) CONTRACT WILL ACQUIRE INFORMATION TECHNOLOGY (IT) SUPPORT SERVICES TO PERFORM SUSTAINMENT ENGINEERING, ENHANCEMENT ENGINEERING, AND ENGINEERING MANAGEMENT OF THE TRICARE MANAGEMENT ACTIVITY (TMA) E-COMMERCE SOFTWARE APPLICATIONS TO INCLUDE: THE ORACLE FEDERAL FINANCIALS (OFF) COMMERCIAL OFF-THE-SHELF (COTS)ACCOUNTING SYSTEM WITH CUSTOM EXTENSIONS, THE E-COMMERCE DATA WAREHOUSE (EDW) WITH DATA MARTS, THE CUSTOM-BUILT MANAGEMENT TRACK",2012-09-28,2017-08-12,Department of Defense,Defense Health Agency,USAspending
DISA,Defense Information Systems Agency,DoD,HQ042322F0002,"KEARNEY & COMPANY, P.C.",27320590.28,DEFENSE INFORMATION SYSTEMS AGENCY WORKING CAPITAL FUND AND GENERAL FUND FINANCIAL STATEMENTS AUDIT FOR FISCAL YEARS 2022-2026.,2022-01-01,2025-12-31,Department of Defense,Defense Finance and Accounting Service,USAspending
DISA,Defense Information Systems Agency,DoD,HQ042318F0006,"KEARNEY & COMPANY, P.C.",24505983.73,DEFENSE INFORMATION SYSTEMS AGENCY (DISA) AUDIT FY18:FY21,2017-10-31,2021-12-31,Department of Defense,Defense Finance and Accounting Service,USAspending
DISA,Defense Information Systems Agency,DoD,FA877014C0513,"GLOBAL MANAGEMENT SERVICES, LLC",20498993.34,IGF::OT::IGF ENTERPRISE RESOURCE PLANNING (ERP) DEVELOPMENT AND SUPPORT 2 IN THE BUSINESS ENTERPRISE SYSTEMS (BES) DIRECTORATE SUPPORTING THE DEFENSE ENTERPRISE ACCOUNTING AND MANAGEMENT SYSTEM (DEAMS) FOR THE GLOBAL COMBAT SUPPORT SYSTEM-AIR FORCE (GCSS-AF) INTEGRATION FRAMEWORK IN ADDITION TO DEFENSE INFORMATION SYSTEMS AGENCY (DISA) DEFENSE ENTERPRISE COMPUTING CENTERS(DECC),2014-03-27,2017-07-31,Department of Defense,Department of the Air Force,USAspending
DISA,Defense Information Systems Agency,DoD,HC104717F0040,"INTERIMAGE, INC.",17999707.86,"IGF::CT::IGF  THE OBJECTIVE OF THIS REQUIREMENT IS TO PROVIDE MAINTENANCE AND SUSTAINMENT SUPPORT TO THE DEFENSE INFORMATION SYSTEMS AGENCY (DISA) JPES PMO THAT SUPPORTS SYSTEM AVAILABILITY, STABILITY, AND INTEROPERABILITY OF JOPES, JCRM AND PFG.",2017-07-21,2022-03-07,Department of Defense,Defense Information Systems Agency,USAspending
DISA,Defense Information Systems Agency,DoD,HC104722F0003,ALPHA COMMUNICATIONS SERVICES LLC,11052148.8,DEFENSE INFORMATION SYSTEMS AGENCY (DISA) CONFERENCE ROOM SUPPORT,2021-11-15,2025-11-21,Department of Defense,Defense Information Systems Agency,USAspending
DISA,Defense Information Systems Agency,DoD,GSQ0815BP0007,SATELLITE SERVICES INC,10134090.06,"IGF::CL,CT::IGF DEFENSE INFORMATION SYSTEMS AGENCY (DISA) DATA CENTER TIERED INFRASTRUCTURE MAINTENANCE (TIM).",2015-03-15,2020-03-14,General Services Administration,Federal Acquisition Service,USAspending
DISA,Defense Information Systems Agency,DoD,GSQ0815BP0005,SATELLITE SERVICES INC,9470861.76,"IGF::CL,CT::IGF DEFENSE INFORMATION SYSTEMS AGENCY (DISA) DATA CENTER TIERED INFRASTRUCTURE MAINTENANCE (TIM).",2015-03-15,2020-03-14,General Services Administration,Federal Acquisition Service,USAspending
DISA,Defense Information Systems Agency,DoD,HC102815F0146,"KINGFISHER SYSTEMS, INC.",9314756.62,DEFENSE INFORMATION SYSTEMS AGENCY (DISA) RISK MANAGEMENT AND INFORMATION ASSURANCE SUPPORT SERVICES IGF::CT::IGF,2015-04-01,2020-03-31,Department of Defense,Defense Information Systems Agency,USAspending
DISA,Defense Information Systems Agency,DoD,47QFLA23F0097,SIGMA DEFENSE SYSTEMS LLC,9224774.77,DEFENSE INFORMATION SYSTEMS AGENCY (DISA) & DEPARTMENT OF DEFENSE (DOD)  CHIEF INFORMATION OFFICER (CIO) ADVISE & ASSIST SUPPORT,2023-05-24,2026-05-23,General Services Administration,Federal Acquisition Service,USAspending
DISA,Defense Information Systems Agency,DoD,GSQ0815BP0009,SATELLITE SERVICES INC,8336295.6,"IGF::CL,CT::IGF DEFENSE INFORMATION SYSTEMS AGENCY (DISA) DATA CENTER TIERED INFRASTRUCTURE MAINTENANCE (TIM).",2015-03-15,2020-03-14,General Services Administration,Federal Acquisition Service,USAspending
DISA,Defense Information Systems Agency,DoD,GSQ0815BP0004,SATELLITE SERVICES INC,8194114.88,"IGF::CL,CT::IGF DEFENSE INFORMATION SYSTEMS AGENCY (DISA) DATA CENTER TIERED INFRASTRUCTURE MAINTENANCE (TIM).",2015-03-15,2020-03-14,General Services Administration,Federal Acquisition Service,USAspending
DISA,Defense Information Systems Agency,DoD,GSQ0815BP0006,SATELLITE SERVICES INC,7839407.5,"IGF::CL,CT::IGF DEFENSE INFORMATION SYSTEMS AGENCY (DISA) DATA CENTER TIERED INFRASTRUCTURE MAINTENANCE (TIM).",2015-03-15,2020-03-14,General Services Administration,Federal Acquisition Service,USAspending
DISA,Defense Information Systems Agency,DoD,HC104722C0009,ARLLUK TECHNOLOGY SOLUTIONS LLC,7549625.24,THE LEGACY APPLICATION SOFTWARE AND DEVELOPMENT SUPPORT CONTRACT PROVIDES TECHNICAL AND SOFTWARE DEVELOPMENT SUPPORT FOR THE DEFENSE INFORMATION SYSTEM AGENCY'S BUSINESS SYSTEMS PORTFOLIO MANAGEMENT OFFICE.,2022-06-10,2027-06-09,Department of Defense,Defense Information Systems Agency,USAspending
DISA,Defense Information Systems Agency,DoD,GSQ0815BP0010,SATELLITE SERVICES INC,7081069.49,"IGF::CL,CT::IGF DEFENSE INFORMATION SYSTEMS AGENCY (DISA) DATA CENTER TIERED INFRASTRUCTURE MAINTENANCE (TIM).",2015-03-15,2020-03-14,General Services Administration,Federal Acquisition Service,USAspending
DISA,Defense Information Systems Agency,DoD,HC104725F6220,INDRASOFT INC.,5982136.0,DEFENSE INFORMATION SYSTEMS AGENCY STOREFRONT. SUPPORT AND EXPERTISE FOR THE UNCLASSIFIED STOREFRONT PORTAL IN NON-SECURE INTERNET PROTOCOL ROUTER NETWORK HOSTED ENVIRONMENTS,2025-06-15,2026-03-14,Department of Defense,Defense Information Systems Agency,USAspending
DISA,Defense Information Systems Agency,DoD,VC30,BOOZ ALLEN HAMILTON INC,5415352.46,THIS EFFORT PROVIDES MODERNIZATION SUPPORT FOR THE THE DEFENSE INFORMATION SYSTEMS AGENCY (DISA) ADAPTIVE PLANNING AND EXECUTION (APEX) INTEGRATED GAMING SYSTEM (IGS).,2009-09-30,2011-03-28,Department of Defense,Defense Information Systems Agency,USAspending
DISA,Defense Information Systems Agency,DoD,CY01,"BURNS & MCDONNELL, INC.",5273677.0,"PROVIDE ARCHITECT/ENGINEER SERVICES FOR THE DESIGN OF A NEW DEFENSE INFORMATION SYSTEMS AGENCY (DISA) CONUS FACILITY AT SCOTT AIR FORCE BASE, ILLINOIS.",2012-05-01,2013-09-30,Department of Defense,Department of the Army,USAspending
DISA,Defense Information Systems Agency,DoD,N4008512F5089,SATELLITE SERVICES INC,4655066.87,"DEFENSE INFORMATION SYSTEMS AGENCY (DISA) FACILITIES OPERATIONS AND MAINTENANCE SERVICES FOR THE TIERED INFRASTRUCTURE MAINTENANCE (TIM) MECHANICSBURG, PA",2012-09-01,2015-03-31,Department of Defense,Department of the Navy,USAspending
DISA,Defense Information Systems Agency,DoD,QPZ5,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",4373676.38,"IGF::OT::IGF THE DEFENSE INFORMATION SYSTEM AGENCY (DISA) UNIFIED CAPABILITIES (UC) IN SUPPORT OF DEPARTMENT OF DEFENSE (DOD) MILITARY DEPARTMENTS (MILDEP) PROVIDES NETWORK SIDE BEARER AND SIGNALING SERVICES SPECIFIED IN THE DOD UNIFIED CAPABILITY REQUIREMENTS (UCR).  CONTRACTOR SERVICES SHALL PROVIDE ALL TASK ORDER ADMINISTRATION, TASK ORDER MANAGEMENT, PERSONNEL, TOOLS, EQUIPMENT, MATERIAL, CONSUMABLE SUPPLIES, AND SERVICES ASSOCIATED TO ENGINEER, FURNISH, INSTALL,&TEST (EFI&T) TWO (2) CISCO E",2013-01-23,2015-02-27,Department of Defense,Department of the Air Force,USAspending
DISA,Defense Information Systems Agency,DoD,HC104724F0002,DATA COMPUTER CORPORATION OF AMERICA,4284273.63,THE DEFENSE INFORMATION SYSTEM AGENCY JOINT COMMAND AND CONTROL (C2) PORTFOLIO AND PROGRAM SYSTEM(S) SUPPORT (JC2PPS) CONTRACT PROVIDES COMPREHENSIVE TECHNICAL AND PROJECT SUPPORT TO THE C2 PORTFOLIO IN SUPPORT OF ALL C2 PORTFOLIO CAPABILITIES.,2024-01-17,2026-01-21,Department of Defense,Defense Information Systems Agency,USAspending
DISA,Defense Information Systems Agency,DoD,0005,TATITLEK CONSTRUCTION SERVICES INC,4254926.0,"IGF::OT::IGF - THE OBJECTIVE OF THIS PROJECT IS TO PROVIDE THE DEFENSE INFORMATION SYSTEMS AGENCY (DISA) DECC OKLAHOMA CITY FACILITY WITH AN UPGRADE TO THE EXISTING FIRE PROTECTION SYSTEMS IN THE CRITICAL EQUIPMENT COMPUTER ROOMS CONSISTING OF; CONVERSION OF THE EXISTING WET-PIPE FIRE SPRINKLER SYSTEMS TO NITROGEN FILLED DOUBLE INTERLOCK PRE-ACTION WATER SPRINKLER SYSTEMS, INSTALLATION OF CLEAN AGENT FIRE SUPPRESSION SYSTEMS, REPLACEMENT OF THE EXISTING VESDA SYSTEMS, REPLACEMENT OF THE FIRE ALA",2015-06-25,2017-05-21,Department of Defense,Department of the Army,USAspending
DISA,Defense Information Systems Agency,DoD,W912DY25FA195,"JOHNSON CONTROLS BUILDING AUTOMATION SYSTEMS, LLC",4237174.0,"PROCUREMENT, INSTALLATION, MAINTENANCE AND SERVICE OF ELECTRONIC SECURITY SYSTEMS AT DEFENSE INFORMATION SYSTEM AGENCY, FORT MEADE, MD",2025-09-30,2027-09-29,Department of Defense,Department of the Army,USAspending
DISA,Defense Information Systems Agency,DoD,FA706025F0099,"ALUTIIQ LOGISTICS & MAINTENANCE SERVICES, LLC",3878672.9,"PKA - PERFORMANCE-BASED SERVICE ACQUISITION FOR BASE OPERATIONS SUPPORT (BOS) AT MARINE HELICOPTER SQUADRON ONE (HMX-1) AND DEFENSE INFORMATION SYSTEMS AGENCY (DISA), JOINT BASE ANACOSTIA-BOLLING, WASHINGTON DC.",2025-09-01,2026-08-31,Department of Defense,Department of the Air Force,USAspending
NASA,National Aeronautics and Space Administration,NASA,NNM07AB03C,THE BOEING COMPANY,10386478680.0,"PROVIDE DEVELOPMENTAL HARDWARE AND TEST ARTICLES, AND MANUFACTURE AND ASSEMBLE ARES I UPPER STAGES. THE UPPER STAGE (US) ELEMENT IS AN INTEGRAL PART OF THE ARES I LAUNCH VEHICLE AND PROVIDES THE SECOND STAGE OF FLIGHT.  THE US ELEMENT IS RESPONSIBLE FOR THE ROLL CONTROL DURING THE FIRST STAGE BURN AND SEPARATION; AND WILL PROVIDE THE GUIDANCE AND NAVIGATION, COMMAND AND DATA HANDLING, AND OTHER AVIONICS FUNCTIONS FOR THE ARES I DURING ALL PHASES OF THE ASCENT FLIGHT.   THE US ELEMENT IS A NEW DE",2007-09-01,2028-12-31,National Aeronautics and Space Administration,National Aeronautics and Space Administration,USAspending
NASA,National Aeronautics and Space Administration,NASA,NNK17MA01T,SPACE EXPLORATION TECHNOLOGIES CORP.,3029850123.69,"IGF::OT::IGF THE COMMERCIAL CREW PROGRAM (CCP) COMMERCIAL CREW TRANSPORTATION CAPABILITY (CCTCAP) CONTRACT WILL PROVIDE COMPLETION OF THE DESIGN, DEVELOPMENT, TEST, EVALUATION, AND CERTIFICATION OF AN INTEGRATED CREW TRANSPORTATION SYSTEM (CTS) CAPABLE OF TRANSPORTING NASA CREW TO AND FROM THE ISS, IN ACCORDANCE WITH THE DESIGN REFERENCE MISSIONS AND NASA'S CERTIFICATION STANDARDS AND REQUIREMENTS.  CERTIFICATION OF THE CTS WILL BE DETERMINED BY NASA.  NASA PLANS TO ISSUE TASK ORDERS FOR POST CE",2016-12-30,2030-12-31,National Aeronautics and Space Administration,National Aeronautics and Space Administration,USAspending
